Id,CompanyMaster_FK_ID,CompanyRefNo,ProductRefNo,ProductName,ProductDesc,NSNNumber,HSNCode,FutureExpansion,SIUnit_Fk_Id,AnnualProductionCapacity,ProductImage,ProductCertificateDet,ProductType_Fk_Id,DefencePlatform_Fk_Id,PTAType_Fk_Id,SalientFeature,PARTNo,Remarks,ItemExported,Final_Submit,IsActive,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,OtherDefencePlatform,OtherTypeProduct,OtherPTA
24375,2368,C17072570816,NULL,"AL.ALLOY TUBE 32 MM O/D X 28 MM I/D IN STANDARD LENGTH OF 1.83 MTR.[21](OEM is M/s Century Extrusions Limited, Kolkata",,,,,5,,,,4,29,9,,,,0,0,1,arpitsingh@ord.gov.in,57:14.1,202.176.2.254,NULL,NULL,NULL,,,Tentage
24376,21,C17072567871,NULL,Cloth Twill Weave Mercerised Cotton Light OG 142cm[,Cloth Twill Weave Mercerised Cotton Light OG 142cm[,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,57:24.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24377,508,C17072510318,NULL,ALH Mk-III,,,,,NULL,,,,13,2878,9,,,,0,0,1,hod-imm-co@hal-india.co.in,58:30.9,117.196.246.235,NULL,NULL,NULL,,,AMC
24378,21,C17072567871,NULL,Cloth Twill Weave PC (20:80) 250GSM Greenish Khaki 150cm width (min),Cloth Twill Weave PC (20:80) 250GSM Greenish Khaki 150cm width (min),,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,58:31.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24379,2368,C17072570816,NULL,"ALUMINIUM ALLOY SHEETS OR PLATES VARIOUS[21](OEM is M/s Century Extrusions Limited, Kolkata",,,,,5,,,,4,29,1,,,,0,0,1,arpitsingh@ord.gov.in,59:20.1,202.176.2.254,NULL,NULL,NULL,,,
24380,21,C17072567871,NULL,Cloth Twill Weave Polyester & Cotton (67:33) Disruptive Pattern 290 GSM WR,Cloth Twill Weave Polyester & Cotton (67:33) Disruptive Pattern 290 GSM WR,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,59:28.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24381,9042,C17072510914,NULL,TRUCK PRO,,,,,NULL,,,,13,2878,9,,,,0,0,1,hod-imm-co@hal-india.co.in,00:23.1,117.196.246.235,NULL,NULL,NULL,,,Hiring of Automobile
24382,6733,C17072537577,NULL,LOADING DEVICE FOR DHANUSH GUN,LOADING DEVICE FOR DHANUSH GUN,,,,2,,,,4,32,1,,,,0,0,1,himanshuverma@ord.gov.in,00:35.7,112.133.243.210,himanshuverma@ord.gov.in,48:57.7,112.133.243.210,,,
24383,4406,C17072516695,NULL,Rotary Union,,,,,1,,,,9,11,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,00:45.8,117.247.65.168,NULL,NULL,NULL,,,
24384,21,C17072567871,NULL,Fabric Green 205 Gm. Spun PV Blended DD 148 Cms,Fabric Green 205 Gm. Spun PV Blended DD 148 Cms,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,01:13.1,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24385,4406,C17072516695,NULL,GRIPPER WITH HOLDER,,,,,1,,,,9,11,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,01:13.5,117.247.65.168,NULL,NULL,NULL,,,
24386,6733,C17072537577,NULL,LAYER STATION FOR 155MM DHANUSH GUN,LAYER STATION FOR 155MM DHANUSH GUN,,,,2,,,,4,32,1,,,,0,0,1,himanshuverma@ord.gov.in,01:39.9,112.133.243.210,himanshuverma@ord.gov.in,48:32.2,112.133.243.210,,,
24387,4406,C17072516695,NULL,DRAWBAR CONNECTION,,,,,1,,,,9,11,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,01:44.0,117.247.65.168,NULL,NULL,NULL,,,
24388,21,C17072567871,NULL,Fabric Twill Weave Cotton & Polyester (80:20) Disruptive Pattern 250 GSM WR 150cms. Wide with Indian,Fabric Twill Weave Cotton & Polyester (80:20) Disruptive Pattern 250 GSM WR 150cms.  Wide with Indian,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,02:03.8,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24389,4406,C17072516695,NULL,IMPULSE TRANSMITTER,,,,,1,,,,9,11,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,02:14.1,117.247.65.168,NULL,NULL,NULL,,,
24390,145,C17072524595,NULL,FABRICATED CRATE-MODEL NO-CC43120 COLOR-BLUE(SZ-OD,,,,,NULL,,,,12,346,9,,,,0,0,1,amitkumar6@ord.gov.in,02:16.3,117.250.70.153,NULL,NULL,NULL,,PLASTIC TRAY,PLASTIC MADE ITEM
24391,208,C17072512321,NULL,PLATFORM TRUCK (3 TON),,,,,NULL,,,,12,29,9,,,,0,0,1,hod-imm-co@hal-india.co.in,02:16.7,117.196.246.235,NULL,NULL,NULL,,PLATFORM TRUCK (3 TON),Automobile
24392,6733,C17072537577,NULL,CHAIR FOR 155M DHANUSH GUN,CHAIR FOR 155M DHANUSH GUN,,,,1,,,,16,32,1,,,,0,0,1,himanshuverma@ord.gov.in,02:51.3,112.133.243.210,himanshuverma@ord.gov.in,48:11.7,112.133.243.210,,,
24393,21,C17072567871,NULL,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width  (Including Selvedge),,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,03:17.3,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24394,5084,C17072513736,NULL,5.5 DIGIT MULTIMETER,,,,,NULL,,,,12,29,2,,,,0,0,1,hod-imm-co@hal-india.co.in,03:27.9,117.196.246.235,NULL,NULL,NULL,,5.5 DIGIT MULTIMETER,
24395,7231,C17072540562,NULL,Hammer,,,,,1,,,,16,20,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,03:31.4,117.247.65.168,NULL,NULL,NULL,,,
24396,8649,C17072587490,NULL,MAINTENANCE EQUIPMENT FOR 155MM DHANUSH GUN,MAINTENANCE EQUIPMENT FOR 155MM DHANUSH GUN,,,,2,,,,6,32,1,,,,0,0,1,himanshuverma@ord.gov.in,05:25.9,112.133.243.210,himanshuverma@ord.gov.in,49:44.2,112.133.243.210,,,
24397,3569,C17072585260,NULL,AMC OF D R SPECTROMETER,,,,,NULL,,,,13,29,7,,,,0,0,1,amitkumarsarraf@ord.gov.in,05:47.0,117.247.65.168,NULL,NULL,NULL,,,
24398,3807,C17072515618,NULL,"MICROMETER 2PCS WITH 1 SETTING RING, 12-20 MM",,,,,NULL,,,,13,2878,9,,,,0,0,1,hod-imm-co@hal-india.co.in,05:52.3,117.196.246.235,NULL,NULL,NULL,,,Calibration of Furnaces
24399,8649,C17072587490,NULL,PULL THROUGH LUBRICATING BRUSH,PULL THROUGH LUBRICATING BRUSH,,,,1,,,,16,32,1,,,,0,0,1,himanshuverma@ord.gov.in,06:18.5,112.133.243.210,himanshuverma@ord.gov.in,49:30.4,112.133.243.210,,,
24400,3569,C17072585260,NULL,GAS CLEANING SYSTEM,,,,,NULL,,,,9,11,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,06:21.0,117.247.65.168,NULL,NULL,NULL,,,
24401,8863,C17072526127,NULL,"GUIDE, TUBE BUFFER TO DRG.NO.5340-015570 IN F/C.",,,,,1,,,,16,29,1,,,L-70 COMPONENTS,0,0,1,amitkumar6@ord.gov.in,06:27.5,117.250.70.153,NULL,NULL,NULL,,,
24402,3569,C17072585260,NULL,RADIAL FAN,,,,,NULL,,,,9,11,2,,,,0,0,1,amitkumarsarraf@ord.gov.in,07:00.2,117.247.65.168,NULL,NULL,NULL,,,
24403,120,C17072520951,NULL,O-Level Tester for CMDS,,,,,NULL,,,,12,29,2,,,,0,0,1,hod-imm-co@hal-india.co.in,07:20.9,117.196.246.235,NULL,NULL,NULL,,O-Level Tester for CMDS,
24404,3569,C17072585260,NULL,WINDOW QUARTZ GLASS,,,,,NULL,,,,9,11,9,,,,0,0,1,amitkumarsarraf@ord.gov.in,07:56.7,117.247.65.168,NULL,NULL,NULL,,,glass tech.
24405,132,C17072569756,NULL,TYRE FOR 155MM DHANUSH GUN,TYRE FOR 155MM DHANUSH GUN,,,,1,,,,16,32,6,,,,0,0,1,himanshuverma@ord.gov.in,08:00.7,112.133.243.210,himanshuverma@ord.gov.in,50:48.3,112.133.243.210,,,
24406,7141,C17072511884,NULL,8 PORTS 2 ACCESS SWITCH,,,,,NULL,,,,9,11,2,,,,0,0,1,amitkumarsarraf@ord.gov.in,09:33.7,117.247.65.168,NULL,NULL,NULL,,,
24407,11124,C17072598969,NULL,POLYTHENE BAG OF DIFFERENT THICKNESS & DIMENSIONS,,,,,1,,,,12,29,9,,,,0,0,1,arpitsingh@ord.gov.in,09:43.3,202.176.2.254,NULL,NULL,NULL,,Packing items,Packing
24408,5524,C17072521778,NULL,Dew Point Instrument,,,,,NULL,,,,12,29,2,,,,0,0,1,hod-imm-co@hal-india.co.in,09:45.5,117.196.246.235,NULL,NULL,NULL,,Dew Point Instrument,
24409,1662,C17072540583,NULL,PHOSCHEM-196 OR EQUIVALENT FOR MANGANESE PHOSPHATI PHOSDINE-41(62-41) .,,,,,13,,,,9,11,5,,,,0,0,1,amitkumar6@ord.gov.in,09:58.6,117.250.70.153,NULL,NULL,NULL,,,
24410,6536,C17072522492,NULL,DIA 115 MM GRAPHITE ROD,,,,,NULL,,,,12,2090,1,,,,0,0,1,hod-imm-co@hal-india.co.in,11:07.1,117.196.246.235,NULL,NULL,NULL,,Tool presetter,
24411,3582,C17072547203,NULL,PNEUMATIC DIE GRINDER,,,,,NULL,,,,16,29,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,11:19.7,117.247.65.168,NULL,NULL,NULL,,,
24412,11124,C17072598969,NULL,HDPE BAG VARIOUS,,,,,1,,,,12,57,9,,,,0,0,1,arpitsingh@ord.gov.in,11:39.5,202.176.2.254,NULL,NULL,NULL,Packing items,Packing items,Packing
24413,2082,C17072546616,NULL,"BRASS RD 6MM DIA SPECN. BS-2874-86 CZ 121,PB3 M",,,,,5,,,,32,701,1,,,,0,0,1,amitkumar6@ord.gov.in,12:13.3,117.250.70.153,NULL,NULL,NULL,,,
24414,145,C17072524595,NULL,JUNIOR EXECUTIVE CHAIR,,,,,NULL,,,,12,2090,9,,,,0,0,1,hod-imm-co@hal-india.co.in,12:36.5,117.196.246.235,NULL,NULL,NULL,,Furniture,Furniture
24415,1222,C17072567402,NULL,"Honing, Quenching Oils",,,,,NULL,,,,9,11,9,,,,0,0,1,amitkumarsarraf@ord.gov.in,12:40.5,117.247.65.168,NULL,NULL,NULL,,,Hydraulic
24416,942,C17072565633,NULL,NON WOVEN POLYESTER BATTING PREQUILTED WITH PP SCRIM USING ULTRASONIC WELDING 200 GSM WIDTH 180 CM,,,,,11,,,,20,29,9,,,,0,0,1,arpitsingh@ord.gov.in,13:15.3,202.176.2.254,NULL,NULL,NULL,,,sleeping bag
24417,2328,C17072525975,NULL,POLISHING MACHINE,,,,,NULL,,,,12,2090,1,,,,0,0,1,hod-imm-co@hal-india.co.in,13:53.7,117.196.246.235,NULL,NULL,NULL,,POLISHING MACHINE,
24418,2368,C17072570816,NULL,TRIGGER HOUSING,,,,,NULL,,,,16,20,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,14:41.9,117.247.65.168,NULL,NULL,NULL,,,
24419,2368,C17072570816,NULL,GUARD TRIGGER,,,,,NULL,,,,16,20,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,15:19.9,117.247.65.168,NULL,NULL,NULL,,,
24420,2368,C17072570816,NULL,Spring Extractor,,,,,0,,,,16,20,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,15:35.3,117.247.65.168,amitkumarsarraf@ord.gov.in,16:12.5,117.247.65.168,,,
24421,2368,C17072570816,NULL,SPRING HAMMER TRIGGER,,,,,NULL,,,,16,20,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,16:46.5,117.247.65.168,NULL,NULL,NULL,,,
24422,2368,C17072570816,NULL,STOPPER PLATE,,,,,NULL,,,,16,20,1,,,,0,0,1,amitkumarsarraf@ord.gov.in,17:14.7,117.247.65.168,NULL,NULL,NULL,,,
24423,2438,C17072548317,NULL,FIRING PIN ASSY TO DRG NO 9A-621-05.020 SB IN F/C. LEAD CONTACT TO DRG NO 9-A-621-05.030 SB IN F/C.,,,,,1,,,,16,42,1,,,,0,0,1,amitkumar6@ord.gov.in,17:20.1,117.250.70.153,NULL,NULL,NULL,,,
24424,1,C17072514150,NULL,ULTRASONIC CLEANING BATH (DUAL CHAMBER),,,,,NULL,,,,12,2090,1,,,,0,0,1,hod-imm-co@hal-india.co.in,18:47.5,117.196.246.235,NULL,NULL,NULL,,ULTRASONIC CLEANING BATH,
24425,2626,C17072577859,NULL,BUFFER ASSY.TO DS CAT NO.(1015-001482)FOR 81MM L.M,,,,,1,,,,3,29,1,,,,0,0,1,amitkumar6@ord.gov.in,19:05.7,117.250.70.153,NULL,NULL,NULL,,,
24427,990,C17072554204,NULL,FABRIC 410 GMS WP PV DOPE DYED RIP STOP 148 CMS,FABRIC 410 GMS WP PV DOPE DYED RIP STOP 148 CMS,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,22:08.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24428,990,C17072554204,NULL,FABRIC GREEN 205 G SPUN PV DOPE DYED 148 CM MINIMUM[,FABRIC GREEN 205 G SPUN PV DOPE DYED 148 CM MINIMUM[,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,23:09.3,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24429,3945,C17072529329,NULL,RETROFITMENT OF DMU 60T CNC MACHINE,,,,,NULL,,,,12,2090,3,,,,0,0,1,hod-imm-co@hal-india.co.in,23:30.5,117.196.246.235,NULL,NULL,NULL,,RETROFITMENT OF DMU 60T CNC MACHINE,
24430,990,C17072554204,NULL,HDPE Dot coated Printed Fusible Interlining Fabric 150 cm,HDPE Dot coated Printed Fusible Interlining Fabric 150 cm,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,24:11.1,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24431,21,C17072567871,NULL,LONG CLOTH COTTON WHITE BLEACHED 91 CMS,,,,,11,,,,17,701,9,,,,0,0,1,arpitsingh@ord.gov.in,24:29.4,202.176.2.254,NULL,NULL,NULL,,,Technical Textile
24432,359,C17072531613,NULL,ROBOT UPGRADATION-CONTROLLER,,,,,NULL,,,,12,2090,3,,,,0,0,1,hod-imm-co@hal-india.co.in,24:48.6,117.196.246.235,NULL,NULL,NULL,,ROBOT UPGRADATION-CONTROLLER,
24433,990,C17072554204,NULL,CLOTH Plain Weave Polyester and Cotton Grey 138 cm Width Min Excluding Selvedges,CLOTH Plain Weave Polyester and Cotton Grey 138 cm Width Min Excluding  Selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,25:08.9,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24434,917,C17072532884,NULL,VAPOUR BLASING MACHINE,,,,,NULL,,,,12,2090,1,,,,0,0,1,hod-imm-co@hal-india.co.in,25:41.5,117.196.246.235,NULL,NULL,NULL,,VAPOUR BLASING MACHINE,
24435,990,C17072554204,NULL,Camouflage Cloth Commercial Polyester 600 D PVC PV Coated 150 CM Excluding Selvedges[,Camouflage Cloth Commercial Polyester 600 D PVC PV Coated 150 CM Excluding  Selvedges[,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,26:03.2,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24436,990,C17072554204,NULL,Cloth Drill Cotton Navy Blue 142 cms V No 4 minimum excluding selvedges N H Q,Cloth Drill Cotton Navy Blue 142 cms V No 4 minimum excluding selvedges N H Q,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,27:15.7,117.251.19.2,NULL,NULL,NULL,,,Textiles and clothing
24437,990,C17072554204,NULL,PU Coated Heat Sealable Nylon Fabric Black 150 cm Excluding Selvage,PU Coated Heat Sealable Nylon Fabric Black 150 cm Excluding Selvage,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,28:49.0,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24438,990,C17072554204,NULL,PU Coated Heat Sealable Nylon Fabric Navy Blue 150 Cm Excluding Selvedg,PU Coated Heat Sealable Nylon Fabric Navy Blue 150 Cm Excluding Selvedg,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,29:47.9,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24439,990,C17072554204,NULL,PU Coated Nylon Fabric in Camouflage Design 150 cm Excluding Selvedges[,PU Coated Nylon Fabric in Camouflage Design 150 cm Excluding Selvedges[,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,30:39.8,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24440,990,C17072554204,NULL,Polyester Mesh Interlining Fabric OG 142 CM Width Excluding Selvedges[,Polyester Mesh Interlining Fabric OG 142 CM Width Excluding Selvedges[,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,31:30.7,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24441,990,C17072554204,NULL,Sewing thread Various,Sewing thread Various,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,32:45.5,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24442,990,C17072554204,NULL,CLOTH POLYESTER & COTTON COMBINATION OF PLAIN WEAVE AND MODIFIED PLAIN WEAVE SAGE GREEN 150 CM WIDTH (MINIMUM WIDTH EXCLUDING SELVEDGES).,CLOTH POLYESTER & COTTON COMBINATION OF PLAIN WEAVE AND MODIFIED  PLAIN WEAVE SAGE GREEN 150 CM WIDTH (MINIMUM WIDTH EXCLUDING  SELVEDGES).,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,33:37.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24443,1535,C17072522744,NULL,NET NYLON TWINE WHITE F.R. TREATED SIZE 8M X 5.5M,,,,,11,,,,19,29,9,,,,0,0,1,arpitsingh@ord.gov.in,34:04.2,202.176.2.254,NULL,NULL,NULL,,,Technical Textile
24444,990,C17072554204,NULL,Cloth Cotton Light Blue 142cms,Cloth Cotton Light Blue 142cms,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,34:40.7,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24445,4089,C17072535379,NULL,HYDRAULIC OIL PURIFIER,,,,,NULL,,,,12,29,1,,,,0,0,1,hod-imm-co@hal-india.co.in,35:20.3,117.196.246.235,NULL,NULL,NULL,,HYDRAULIC OIL PURIFIER,
24446,1535,C17072522744,NULL,F.R. TREATED TWINE NYLON SAND COLOUR,,,,,11,,,,17,29,9,,,,0,0,1,arpitsingh@ord.gov.in,35:42.0,202.176.2.254,NULL,NULL,NULL,,,Technical Textile
24447,990,C17072554204,NULL,Cloth Drill Cotton Khaki 142 CM Variety No 3 minimum width Excluding Selvedges,Cloth Drill Cotton Khaki 142 CM Variety No 3 minimum width Excluding Selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,36:02.9,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24448,990,C17072554204,NULL,Cloth Cotton Poplin Light Blue 150 cm width excluding selvedges,Cloth Cotton Poplin Light Blue 150 cm width excluding selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,37:00.9,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24449,14673,C17072577347,NULL,LATEX FOAM VARIOUS,,,,,1,,,,12,29,9,,,,0,0,1,arpitsingh@ord.gov.in,37:48.0,202.176.2.254,arpitsingh@ord.gov.in,38:38.8,202.176.2.254,,foam,equipment
24450,990,C17072554204,NULL,Cloth Mercerised Cotton Light OG 142 cms minimum width excluding selvedges,Cloth Mercerised Cotton Light OG 142 cms minimum width excluding selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,38:12.3,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24451,990,C17072554204,NULL,Cloth Polyester Filament Woven Dark Blue 150 cm width minimum width excluding selvedges,Cloth Polyester Filament Woven Dark Blue 150 cm width minimum width excluding  selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,39:06.1,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24452,990,C17072554204,NULL,Cloth Polyester Filament Woven Light Blue-150cm width (minimum width excluding selvedges,Cloth Polyester Filament Woven Light Blue-150cm width (minimum width excluding  selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,40:14.6,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24453,14997,C17072511614,NULL,"CLOTH ""C"" HEAVY 72 CM",,,,,11,,,,17,29,9,,,,0,0,1,arpitsingh@ord.gov.in,40:18.8,202.176.2.254,NULL,NULL,NULL,,,Packing
24454,990,C17072554204,NULL,Polyester Round Mesh Interlining Fabric Black 90 cm wide minimum width excluding selvedges,Polyester Round Mesh Interlining Fabric Black 90 cm wide minimum width excluding  selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,41:27.6,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24455,14997,C17072511614,NULL,HESSIAN LAMINATED CLOTH MEDIUM 102 CMS,,,,,11,,,,17,29,9,,,,0,0,1,arpitsingh@ord.gov.in,41:29.5,202.176.2.254,NULL,NULL,NULL,,,Packing
24456,14997,C17072511614,NULL,TWINE JUTE 3 PLY,,,,,11,,,,12,29,9,,,,0,0,1,arpitsingh@ord.gov.in,42:13.7,202.176.2.254,NULL,NULL,NULL,,Packing items,Packing
24457,990,C17072554204,NULL,CLOTH DRILL COTTON DARK GREY 142 CMS WIDTH EXCLUDING SELVEDGES,CLOTH DRILL COTTON DARK GREY 142 CMS WIDTH EXCLUDING SELVEDGES,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,42:35.0,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24458,990,C17072554204,NULL,FABRIC PLAIN WEAVE FLAME RETARDANT BLUE 150 CM WIDTH EXCLUDING SELVEDGES,FABRIC PLAIN WEAVE FLAME RETARDANT BLUE 150 CM WIDTH EXCLUDING  SELVEDGES,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,43:34.2,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24459,990,C17072554204,NULL,PU COATED NYLON FABRIC IN BLACK COLOUR 150 CMS EXCLUDING SELVEDGES,PU COATED NYLON FABRIC IN BLACK COLOUR 150 CMS EXCLUDING  SELVEDGES,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,44:31.1,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24460,990,C17072554204,NULL,Cloth Drill Cotton Dark Grey 142 cms width minimum excluding selvedges,Cloth Drill Cotton Dark Grey 142 cms width minimum excluding selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,45:36.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24461,990,C17072554204,NULL,Cloth Drill Cotton Greenish Khaki 142 cms minimum excluding selvedges,Cloth Drill Cotton Greenish Khaki 142 cms minimum excluding selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,46:40.7,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24462,990,C17072554204,NULL,Cloth Plain Weave Polyester and Cotton White 138 cms width minimum excluding selvedges,Cloth Plain Weave Polyester and Cotton White 138 cms width minimum excluding  selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,47:43.0,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24463,990,C17072554204,NULL,Cloth Plain Weave Polyester and Viscose Dope Dyed Light Blue 148 cm width minimum excluding selvedges for Summer Uniform[,Cloth Plain Weave Polyester and Viscose Dope Dyed Light Blue 148 cm width minimum  excluding selvedges for Summer Uniform[,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,48:45.9,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24464,990,C17072554204,NULL,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width  (Including Selvedge),,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,49:47.2,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24465,990,C17072554204,NULL,Camouflage Cloth Commercial Polyester 600 D PVC/PU Coated 150 cm Excluding Selvedges,Camouflage Cloth Commercial Polyester 600 D PVC/PU Coated 150 cm Excluding  Selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,50:43.8,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24466,990,C17072554204,NULL,Camouflage Cloth Commercial Polyester 600 D PVC/PU Coated 150 cm Excluding Selvedges,Camouflage Cloth Commercial Polyester 600 D PVC/PU Coated 150 cm Excluding  Selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,56:11.1,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24467,990,C17072554204,NULL,Inter Linning Fabric 100% Poly Micro Dot Black 35 GSM WD 91 cm,Inter Linning Fabric 100% Poly Micro Dot Black 35 GSM WD 91 cm,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,58:00.3,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24468,990,C17072554204,NULL,CLOTH COTTON VISCOSE AND POLYESTER BLEND DIGITAL CAMOUFLAGE PATTERN - 150 CM (MIN) EXCLUDING SELVEDGES,CLOTH COTTON VISCOSE AND POLYESTER BLEND DIGITAL CAMOUFLAGE  PATTERN - 150 CM (MIN) EXCLUDING SELVEDGES,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,59:47.6,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24469,990,C17072554204,NULL,Cloth Cellular Cotton Khaki 148 cm Minimum Width Excluding Selvedges,Cloth Cellular Cotton Khaki 148 cm Minimum Width Excluding Selvedges,,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,02:38.1,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
24470,7208,C17072544063,NULL,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width  (Including Selvedge),,,,NULL,,,,18,16,9,,,,0,0,1,garimasingh@ord.gov.in,12:14.4,117.251.19.2,NULL,NULL,NULL,,,Textiles and Clothing
