Id,CompanyMaster_FK_ID,CompanyRefNo,CertificateRefNo,Certification_Type,OtherCertification_Type,Certificate_No,Certificate_StartDate,Certificate_EndDate,Final_Submit,IsActive,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,CertificateType_Fk_Id
1733,7378,C17072590481,NULL,97,NULL,GEM0003282,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1734,7389,C17072557048,NULL,97,NULL,HA2688,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1735,7390,C17072534745,NULL,97,NULL,MA2405,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1736,7399,C17072512821,NULL,97,NULL,BA2799,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1737,7400,C17072591373,NULL,97,NULL,TA2884,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1738,7404,C17072557732,NULL,97,NULL,VE0025,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1739,7406,C17072554016,NULL,97,NULL,SA8737,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1740,7408,C17072594465,NULL,97,NULL,HA2070,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1741,7411,C17072590064,NULL,97,NULL,AA1830,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1742,7412,C17072540507,NULL,97,NULL,KB0067,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1743,7416,C17072518766,NULL,97,NULL,SA8659,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1744,7417,C17072572396,NULL,97,NULL,SA6479,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1745,7418,C17072546525,NULL,97,NULL,FC0089,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1746,7421,C17072549363,NULL,97,NULL,EU0018,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1747,7423,C17072512693,NULL,97,NULL,PA2304,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1748,7424,C17072573317,NULL,97,NULL,NA0570,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1749,7426,C17072578852,NULL,97,NULL,MA1330,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1750,7428,C17072527814,NULL,97,NULL,OA0530,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1751,7431,C17072575612,NULL,97,NULL,LA0486,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1752,7434,C17072526542,NULL,97,NULL,FA0558,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1753,7435,C17072589834,NULL,97,NULL,AA1944,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1754,7437,C17072575532,NULL,97,NULL,DA1853,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1755,7438,C17072524525,NULL,97,NULL,WA1477,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1756,7441,C17072532471,NULL,97,NULL,CA1660,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1757,7446,C17072536798,NULL,97,NULL,MA1961,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1758,7447,C17072511981,NULL,97,NULL,DA2237,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1759,7450,C17072558771,NULL,97,NULL,SA8405,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1760,7451,C17072511574,NULL,97,NULL,PA2443,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1761,7454,C17072591822,NULL,97,NULL,AA2176,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1762,7456,C17072517762,NULL,97,NULL,VA1168,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1763,7459,C17072572335,NULL,97,NULL,NA1443,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1764,7460,C17072595078,NULL,97,NULL,WA0477,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1765,7461,C17072539216,NULL,97,NULL,TA2923,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1766,7462,C17072569311,NULL,97,NULL,AA5822,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1767,7463,C17072545962,NULL,97,NULL,MA3785,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1768,7465,C17072569685,NULL,97,NULL,SA6641,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1769,7469,C17072577295,NULL,97,NULL,IA2719,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1770,7474,C17072534786,NULL,97,NULL,DA1866,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1771,7478,C17072576318,NULL,97,NULL,AA1305,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1772,7482,C17072570682,NULL,97,NULL,OA0297,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1773,7487,C17072593979,NULL,97,NULL,MA2735,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1774,7494,C17072531498,NULL,97,NULL,LA0828,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1775,7503,C17072525326,NULL,97,NULL,SA6920,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1776,7514,C17072576274,NULL,97,NULL,FA1029,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1777,7515,C17072537427,NULL,97,NULL,PA3649,NULL,NULL,NULL,1,NULL,57:14.6,NULL,NULL,NULL,NULL,97
1778,7517,C17072515244,NULL,97,NULL,EA2092,NULL,NULL,NULL,1,NULL,57:14.7,NULL,NULL,NULL,NULL,97
1779,7519,C17072519211,NULL,97,NULL,OA0537,NULL,NULL,NULL,1,NULL,57:14.7,NULL,NULL,NULL,NULL,97
1780,7522,C17072594530,NULL,97,NULL,EA1977,NULL,NULL,NULL,1,NULL,57:14.7,NULL,NULL,NULL,NULL,97
