Id,ProductTypeName,IsActive,CreatedBy,CreatedDate
8780,,0,himanshuverma@ord.gov.in,04:46.5
8781,,0,vmishra@mazdock.com,04:51.9
8782,,0,ramkeshmeena@ord.gov.in,04:52.2
8783,,0,vmishra@mazdock.com,05:16.1
8784,,0,himanshuverma@ord.gov.in,05:19.4
8785,Packing items,0,arpitsingh@ord.gov.in,05:22.3
8786,,0,vmishra@mazdock.com,05:37.0
8787,,0,vmishra@mazdock.com,05:56.1
8788,,0,himanshuverma@ord.gov.in,05:59.3
8789,,0,vmishra@mazdock.com,06:12.5
8790,,0,vmishra@mazdock.com,07:13.8
8791,,0,vmishra@mazdock.com,07:57.7
8792,,0,bdldgmcc-ap@bdl-india.in,08:11.3
8793,,0,vmishra@mazdock.com,08:49.2
8794,,0,vmishra@mazdock.com,09:20.6
8795,,0,himanshuverma@ord.gov.in,09:30.5
8796,,0,himanshuverma@ord.gov.in,10:38.0
8797,,0,ramkeshmeena@ord.gov.in,11:03.2
8798,,0,himanshuverma@ord.gov.in,12:07.4
8799,,0,pramithch@bel.co.in,13:17.7
8800,,0,himanshuverma@ord.gov.in,13:49.3
8801,,0,bdldgmcc-ap@bdl-india.in,13:53.7
8802,,0,pramithch@bel.co.in,14:26.9
8803,,0,pramithch@bel.co.in,15:12.5
8804,,0,himanshuverma@ord.gov.in,15:23.9
8805,,0,pramithch@bel.co.in,15:50.5
8806,,0,arpitsingh@ord.gov.in,17:15.7
8807,,0,pramithch@bel.co.in,17:40.6
8808,Electric cable,0,ramkeshmeena@ord.gov.in,18:11.1
8809,,0,bdldgmcc-ap@bdl-india.in,18:36.5
8810,,0,ramkeshmeena@ord.gov.in,18:43.4
8811,,0,himanshuverma@ord.gov.in,18:44.7
8812,,0,pramithch@bel.co.in,18:58.4
8813,,0,arpitsingh@ord.gov.in,19:19.1
8814,,0,bdldgmcc-ap@bdl-india.in,19:19.8
8815,,0,himanshuverma@ord.gov.in,19:47.7
8816,,0,pramithch@bel.co.in,19:53.2
8817,,0,arpitsingh@ord.gov.in,19:57.4
8818,,0,ramkeshmeena@ord.gov.in,19:59.3
8819,,0,bdldgmcc-ap@bdl-india.in,20:02.9
8820,,0,himanshuverma@ord.gov.in,20:29.6
8821,,0,hsyadav1@ord.gov.in,20:36.7
8822,,0,arpitsingh@ord.gov.in,20:44.6
8823,,0,bdldgmcc-ap@bdl-india.in,20:58.9
8824,,0,pramithch@bel.co.in,21:00.0
8825,,0,arpitsingh@ord.gov.in,21:24.0
8826,,0,bdldgmcc-ap@bdl-india.in,21:29.2
8827,,0,pramithch@bel.co.in,21:44.4
8828,,0,sudhakarkalyani@bel.co.in,22:00.7
8829,,0,bdldgmcc-ap@bdl-india.in,22:20.2
8830,,0,ramkeshmeena@ord.gov.in,22:20.5
8831,,0,pramithch@bel.co.in,22:44.6
8832,,0,bdldgmcc-ap@bdl-india.in,23:02.3
8833,,0,arpitsingh@ord.gov.in,23:10.1
8834,,0,arpitsingh@ord.gov.in,23:56.3
8835,,0,bdldgmcc-ap@bdl-india.in,24:29.7
8836,,0,vmishra@mazdock.com,24:47.9
8837,,0,sudhakarkalyani@bel.co.in,24:53.4
8838,,0,bdldgmcc-ap@bdl-india.in,25:05.8
8839,,0,arpitsingh@ord.gov.in,25:06.1
8840,,0,ramkeshmeena@ord.gov.in,25:42.7
8841,,0,arpitsingh@ord.gov.in,25:48.8
8842,,0,sudhakarkalyani@bel.co.in,27:00.6
8843,,0,bdldgmcc-ap@bdl-india.in,27:52.3
8844,Surface Coating,0,ramkeshmeena@ord.gov.in,28:32.6
8845,TEST EQUIPMENT,0,bdldgmcc-ap@bdl-india.in,29:04.2
8846,,0,sudhakarkalyani@bel.co.in,29:18.4
8847,,0,bdldgmcc-ap@bdl-india.in,29:39.5
8848,,0,sudhakarkalyani@bel.co.in,29:57.9
8849,Packing items,0,arpitsingh@ord.gov.in,30:37.1
8850,,0,ramkeshmeena@ord.gov.in,31:00.9
8851,,0,bdldgmcc-ap@bdl-india.in,31:04.7
8852,,0,bdldgmcc-ap@bdl-india.in,31:48.6
8853,,0,bdldgmcc-ap@bdl-india.in,32:28.4
8854,,0,arpitsingh@ord.gov.in,32:39.5
8855,,0,bdldgmcc-ap@bdl-india.in,33:06.4
8856,,0,bdldgmcc-ap@bdl-india.in,33:39.2
8857,,0,bdldgmcc-ap@bdl-india.in,34:15.0
8858,,0,ramkeshmeena@ord.gov.in,34:43.4
8859,,0,bdldgmcc-ap@bdl-india.in,34:57.8
8860,,0,ramkeshmeena@ord.gov.in,35:20.2
8861,,0,bdldgmcc-ap@bdl-india.in,35:20.3
8862,,0,ramkeshmeena@ord.gov.in,35:45.9
8863,,0,bdldgmcc-ap@bdl-india.in,36:01.6
8864,,0,bdldgmcc-ap@bdl-india.in,36:37.7
8865,,0,arpitsingh@ord.gov.in,37:00.8
8866,,0,bdldgmcc-ap@bdl-india.in,37:31.2
8867,,0,sudhakarkalyani@bel.co.in,37:36.9
8868,,0,bdldgmcc-ap@bdl-india.in,37:51.6
8869,,0,arpitsingh@ord.gov.in,38:04.2
8870,,0,arpitsingh@ord.gov.in,38:41.4
8871,,0,ramkeshmeena@ord.gov.in,39:25.8
8872,,0,sudhakarkalyani@bel.co.in,39:55.0
8873,,0,ramkeshmeena@ord.gov.in,42:32.1
8874,,0,ramkeshmeena@ord.gov.in,43:12.1
8875,Machine Supplier,0,ramkeshmeena@ord.gov.in,49:00.1
8876,Machine Supplier,0,ramkeshmeena@ord.gov.in,49:29.3
8877,Packing items,0,arpitsingh@ord.gov.in,52:47.8
8878,Wooden Packing items,0,arpitsingh@ord.gov.in,53:43.2
8879,,0,arpitsingh@ord.gov.in,54:49.1
8880,,0,arpitsingh@ord.gov.in,55:59.9
8881,,0,arpitsingh@ord.gov.in,56:24.0
8882,,0,arpitsingh@ord.gov.in,57:39.1
8883,,0,arpitsingh@ord.gov.in,58:29.5
8884,,0,arpitsingh@ord.gov.in,01:17.1
8885,,0,arpitsingh@ord.gov.in,06:08.6
8886,,0,arpitsingh@ord.gov.in,06:48.1
8887,,0,arpitsingh@ord.gov.in,09:51.5
8888,,0,arpitsingh@ord.gov.in,14:21.5
8889,,0,arpitsingh@ord.gov.in,15:01.5
8890,,0,arpitsingh@ord.gov.in,22:45.6
8891,,0,arpitsingh@ord.gov.in,23:16.0
8892,,0,arpitsingh@ord.gov.in,23:48.2
8893,,0,sudhakarkalyani@bel.co.in,08:22.1
8894,,0,sudhakarkalyani@bel.co.in,09:14.2
8895,,0,sudhakarkalyani@bel.co.in,12:08.8
8896,,0,sudhakarkalyani@bel.co.in,18:49.8
8897,,0,sudhakarkalyani@bel.co.in,19:37.6
8898,fires safety products,0,sudhakarkalyani@bel.co.in,25:58.0
8899,,0,sudhakarkalyani@bel.co.in,33:30.8
8900,,0,sudhakarkalyani@bel.co.in,35:48.4
8901,high temperature bath,0,sudhakarkalyani@bel.co.in,37:31.1
8902,,0,sudhakarkalyani@bel.co.in,40:16.1
8903,,0,sudhakarkalyani@bel.co.in,41:04.1
8904,flame proof items,0,sudhakarkalyani@bel.co.in,44:34.4
8905,flame proof lights,0,sudhakarkalyani@bel.co.in,46:01.1
8906,,0,vmishra@mazdock.com,53:54.8
8907,,0,vmishra@mazdock.com,54:14.0
8908,,0,vmishra@mazdock.com,55:13.4
8909,,0,vmishra@mazdock.com,55:37.5
8910,,0,vmishra@mazdock.com,55:55.1
8911,,0,sudhakarkalyani@bel.co.in,56:16.4
8912,,0,himanshuverma@ord.gov.in,56:26.7
8913,,0,vmishra@mazdock.com,56:39.7
8914,,0,vmishra@mazdock.com,57:00.2
8915,,0,arpitsingh@ord.gov.in,57:14.8
8916,,0,vmishra@mazdock.com,57:21.6
8917,,0,arpitsingh@ord.gov.in,58:01.7
8918,,0,vmishra@mazdock.com,58:16.9
8919,,0,himanshuverma@ord.gov.in,58:26.6
8920,,0,vmishra@mazdock.com,58:36.8
8921,,0,arpitsingh@ord.gov.in,58:40.7
8922,,0,arpitsingh@ord.gov.in,58:40.9
8923,,0,vmishra@mazdock.com,59:08.4
8924,,0,vmishra@mazdock.com,59:24.0
8925,,0,vmishra@mazdock.com,59:39.2
8926,,0,vmishra@mazdock.com,59:57.2
8927,,0,sudhakarkalyani@bel.co.in,00:17.7
8928,,0,arpitsingh@ord.gov.in,00:24.0
8929,,0,vmishra@mazdock.com,00:25.1
8930,,0,vmishra@mazdock.com,00:41.2
8931,,0,himanshuverma@ord.gov.in,00:51.7
8932,,0,sudhakarkalyani@bel.co.in,00:55.9
8933,,0,vmishra@mazdock.com,01:07.9
8934,,0,vmishra@mazdock.com,02:08.7
8935,,0,arpitsingh@ord.gov.in,02:16.7
8936,,0,sudhakarkalyani@bel.co.in,02:24.2
8937,,0,vmishra@mazdock.com,02:27.0
8938,,0,vmishra@mazdock.com,02:41.7
8939,,0,sudhakarkalyani@bel.co.in,02:56.5
8940,,0,arpitsingh@ord.gov.in,02:57.2
8941,,0,vmishra@mazdock.com,02:57.7
8942,,0,vmishra@mazdock.com,03:13.5
8943,,0,vmishra@mazdock.com,03:31.4
8944,,0,himanshuverma@ord.gov.in,03:41.3
8945,,0,arpitsingh@ord.gov.in,04:51.5
8946,,0,himanshuverma@ord.gov.in,05:02.0
8947,,0,arpitsingh@ord.gov.in,05:30.4
8948,,0,arpitsingh@ord.gov.in,06:40.1
8949,,0,arpitsingh@ord.gov.in,07:19.9
8950,,0,himanshuverma@ord.gov.in,07:27.3
8951,,0,arpitsingh@ord.gov.in,08:05.3
8952,,0,sudhakarkalyani@bel.co.in,08:38.7
8953,,0,sudhakarkalyani@bel.co.in,09:26.0
8954,,0,arpitsingh@ord.gov.in,09:37.8
8955,,0,arpitsingh@ord.gov.in,10:53.9
8956,,0,himanshuverma@ord.gov.in,12:03.3
8957,,0,sudhakarkalyani@bel.co.in,13:37.9
8958,,0,arpitsingh@ord.gov.in,14:39.1
8959,Generator,0,sudhakarkalyani@bel.co.in,14:40.2
8960,,0,himanshuverma@ord.gov.in,14:57.6
8961,,0,arpitsingh@ord.gov.in,15:13.3
8962,,0,arpitsingh@ord.gov.in,15:49.2
8963,UPS,0,sudhakarkalyani@bel.co.in,16:03.8
8964,,0,amitkumar6@ord.gov.in,16:26.2
8965,,0,sudhakarkalyani@bel.co.in,16:26.4
8966,,0,arpitsingh@ord.gov.in,18:42.3
8967,,0,amitkumar6@ord.gov.in,18:57.3
8968,,0,pgond@mazdock.com,19:36.9
8969,,0,arpitsingh@ord.gov.in,20:33.8
8970,,0,pgond@mazdock.com,20:35.6
8971,,0,pgond@mazdock.com,20:54.9
8972,,0,pgond@mazdock.com,21:13.4
8973,,0,pgond@mazdock.com,21:36.2
8974,,0,pgond@mazdock.com,21:56.7
8975,,0,pgond@mazdock.com,22:49.1
8976,,0,amitkumar6@ord.gov.in,23:00.3
8977,,0,pgond@mazdock.com,23:19.5
8978,,0,pgond@mazdock.com,23:58.7
8979,,0,pgond@mazdock.com,24:17.1
8980,,0,pgond@mazdock.com,24:37.1
8981,,0,pgond@mazdock.com,24:57.6
8982,,0,arpitsingh@ord.gov.in,24:58.0
8983,,0,pgond@mazdock.com,25:26.8
8984,,0,pgond@mazdock.com,26:24.2
8985,,0,arpitsingh@ord.gov.in,26:30.6
8986,,0,pgond@mazdock.com,26:51.0
8987,,0,arpitsingh@ord.gov.in,26:58.5
8988,Tool for production purpose,0,amitkumar6@ord.gov.in,27:11.0
8989,,0,pgond@mazdock.com,27:15.0
8990,,0,pgond@mazdock.com,27:43.1
8991,,0,pgond@mazdock.com,28:05.4
8992,,0,pgond@mazdock.com,28:29.6
8993,,0,pgond@mazdock.com,28:52.7
8994,,0,amitkumar6@ord.gov.in,29:20.2
8995,,0,pgond@mazdock.com,29:27.9
8996,,0,pgond@mazdock.com,29:47.8
8997,,0,pgond@mazdock.com,30:06.5
8998,,0,amitkumar6@ord.gov.in,30:15.3
8999,,0,pgond@mazdock.com,31:00.1
9000,,0,arpitsingh@ord.gov.in,32:26.2
9001,,0,arpitsingh@ord.gov.in,33:13.6
9002,,0,amitkumar6@ord.gov.in,34:50.2
9003,,0,arpitsingh@ord.gov.in,36:06.5
9004,,0,arpitsingh@ord.gov.in,37:05.2
9005,,0,pgond@mazdock.com,38:54.9
9006,micrometer,0,amitkumar6@ord.gov.in,39:01.9
9007,,0,pgond@mazdock.com,39:16.5
9008,,0,pgond@mazdock.com,39:35.5
9009,,0,pgond@mazdock.com,39:55.9
9010,,0,arpitsingh@ord.gov.in,40:06.6
9011,,0,pgond@mazdock.com,40:15.8
9012,,0,pgond@mazdock.com,40:39.7
9013,,0,arpitsingh@ord.gov.in,40:44.6
9014,,0,pgond@mazdock.com,40:59.8
9015,,0,amitkumar6@ord.gov.in,41:14.8
9016,,0,arpitsingh@ord.gov.in,41:17.6
9017,,0,pgond@mazdock.com,41:27.4
9018,,0,pgond@mazdock.com,41:45.3
9019,,0,pgond@mazdock.com,42:03.8
9020,,0,pgond@mazdock.com,42:29.8
9021,,0,pgond@mazdock.com,42:51.7
9022,,0,amitkumar6@ord.gov.in,44:08.8
9023,,0,arpitsingh@ord.gov.in,44:36.2
9024,,0,arpitsingh@ord.gov.in,45:17.5
9025,,0,arpitsingh@ord.gov.in,47:46.0
9026,,0,arpitsingh@ord.gov.in,48:24.6
9027,,0,amitkumar6@ord.gov.in,48:55.8
9028,chemical,0,arpitsingh@ord.gov.in,50:13.3
9029,Packing items,0,arpitsingh@ord.gov.in,52:07.7
9030,,0,amitkumar6@ord.gov.in,52:10.1
9031,,0,himanshuverma@ord.gov.in,52:54.5
9032,,0,arpitsingh@ord.gov.in,53:40.2
9033,,0,himanshuverma@ord.gov.in,53:51.4
9034,,0,himanshuverma@ord.gov.in,57:03.9
9035,,0,amitkumar6@ord.gov.in,57:51.4
9036,,0,himanshuverma@ord.gov.in,58:25.3
9037,,0,arpitsingh@ord.gov.in,59:06.5
9038,,0,himanshuverma@ord.gov.in,00:46.1
9039,,0,amitkumar6@ord.gov.in,00:54.8
9040,,0,himanshuverma@ord.gov.in,01:45.5
9041,,0,himanshuverma@ord.gov.in,02:46.5
9042,,0,arpitsingh@ord.gov.in,02:46.5
9043,,0,arpitsingh@ord.gov.in,03:32.9
9044,,0,amitkumar6@ord.gov.in,03:59.9
9045,,0,vmishra@mazdock.com,04:14.5
9046,,0,vmishra@mazdock.com,04:54.0
9047,,0,himanshuverma@ord.gov.in,05:11.8
9048,,0,vmishra@mazdock.com,05:13.1
9049,,0,arpitsingh@ord.gov.in,05:17.1
9050,,0,pgond@mazdock.com,05:25.6
9051,,0,vmishra@mazdock.com,05:35.2
9052,,0,vmishra@mazdock.com,05:59.1
9053,,0,vmishra@mazdock.com,06:18.0
9054,,0,arpitsingh@ord.gov.in,06:22.0
9055,,0,vmishra@mazdock.com,06:35.8
9056,,0,vmishra@mazdock.com,07:11.5
9057,,0,himanshuverma@ord.gov.in,07:13.5
9058,,0,amitkumar6@ord.gov.in,07:28.0
9059,,0,pgond@mazdock.com,07:28.5
9060,,0,vmishra@mazdock.com,07:45.6
9061,,0,vmishra@mazdock.com,08:11.4
9062,,0,himanshuverma@ord.gov.in,08:16.0
9063,,0,hsyadav1@ord.gov.in,08:17.9
9064,,0,amitkumarsarraf@ord.gov.in,08:18.1
9065,,0,vmishra@mazdock.com,08:29.8
9066,paint,0,arpitsingh@ord.gov.in,08:36.7
9067,,0,vmishra@mazdock.com,08:47.8
9068,,0,vmishra@mazdock.com,09:07.8
9069,,0,pgond@mazdock.com,09:29.0
9070,,0,amitkumarsarraf@ord.gov.in,09:51.4
9071,,0,himanshuverma@ord.gov.in,10:22.8
9072,,0,vmishra@mazdock.com,10:32.7
9073,wooden item,0,arpitsingh@ord.gov.in,10:42.0
9074,,0,vmishra@mazdock.com,10:57.5
9075,,0,himanshuverma@ord.gov.in,11:13.9
9076,,0,amitkumarsarraf@ord.gov.in,11:18.4
9077,,0,vmishra@mazdock.com,11:20.9
9078,,0,dgmmdo@hslvizag.in,11:22.4
9079,wooden item,0,arpitsingh@ord.gov.in,11:38.8
9080,,0,vmishra@mazdock.com,11:41.6
9081,,0,amitkumar6@ord.gov.in,11:49.9
9082,,0,himanshuverma@ord.gov.in,12:25.1
9083,,0,vmishra@mazdock.com,12:25.9
9084,,0,amitkumarsarraf@ord.gov.in,12:29.4
9085,,0,vmishra@mazdock.com,12:41.0
9086,,0,amitkumarsarraf@ord.gov.in,12:55.8
9087,,0,vmishra@mazdock.com,12:58.0
9088,,0,vmishra@mazdock.com,13:13.8
9089,,0,amitkumarsarraf@ord.gov.in,13:27.0
9090,,0,vmishra@mazdock.com,13:36.6
9091,,0,amitkumarsarraf@ord.gov.in,13:54.1
9092,,0,vmishra@mazdock.com,14:02.3
9093,,0,himanshuverma@ord.gov.in,14:16.0
9094,,0,amitkumarsarraf@ord.gov.in,14:21.0
9095,,0,vmishra@mazdock.com,14:25.6
9096,,0,amitkumarsarraf@ord.gov.in,14:52.0
9097,,0,vmishra@mazdock.com,14:52.5
9098,,0,amitkumarsarraf@ord.gov.in,15:18.4
9099,,0,pgond@mazdock.com,15:33.8
9100,,0,himanshuverma@ord.gov.in,15:44.6
9101,,0,amitkumarsarraf@ord.gov.in,16:31.2
9102,,0,pgond@mazdock.com,16:31.8
9103,,0,pgond@mazdock.com,16:52.7
9104,,0,himanshuverma@ord.gov.in,16:58.4
9105,,0,amitkumarsarraf@ord.gov.in,17:08.9
9106,,0,pgond@mazdock.com,17:35.1
9107,,0,amitkumarsarraf@ord.gov.in,17:38.8
9108,,0,pgond@mazdock.com,18:06.3
9109,,0,amitkumarsarraf@ord.gov.in,18:10.8
9110,,0,amitkumarsarraf@ord.gov.in,18:36.1
9111,,0,amitkumarsarraf@ord.gov.in,19:04.3
9112,,0,amitkumarsarraf@ord.gov.in,21:51.7
9113,,0,himanshuverma@ord.gov.in,22:29.5
9114,,0,himanshuverma@ord.gov.in,24:08.9
9115,,0,vmishra@mazdock.com,24:23.3
9116,,0,amitkumarsarraf@ord.gov.in,24:29.0
9117,,0,vmishra@mazdock.com,24:42.2
9118,,0,arpitsingh@ord.gov.in,24:51.9
9119,,0,vmishra@mazdock.com,25:03.5
9120,,0,vmishra@mazdock.com,25:21.9
9121,,0,vmishra@mazdock.com,25:35.8
9122,,0,vmishra@mazdock.com,25:50.0
9123,,0,himanshuverma@ord.gov.in,25:52.9
9124,,0,vmishra@mazdock.com,26:07.1
9125,,0,amitkumarsarraf@ord.gov.in,26:10.1
9126,,0,vmishra@mazdock.com,26:20.5
9127,,0,vmishra@mazdock.com,26:37.1
9128,,0,vmishra@mazdock.com,26:52.7
9129,,0,vmishra@mazdock.com,27:08.0
9130,,0,himanshuverma@ord.gov.in,27:15.7
9131,,0,vmishra@mazdock.com,27:26.2
9132,,0,amitkumarsarraf@ord.gov.in,27:42.5
9133,,0,vmishra@mazdock.com,27:43.6
9134,,0,himanshuverma@ord.gov.in,27:46.2
9135,,0,vmishra@mazdock.com,27:59.7
9136,,0,vmishra@mazdock.com,28:15.7
9137,,0,vmishra@mazdock.com,28:36.6
9138,,0,himanshuverma@ord.gov.in,28:45.9
9139,,0,vmishra@mazdock.com,28:55.5
9140,,0,amitkumarsarraf@ord.gov.in,28:56.3
9141,,0,arpitsingh@ord.gov.in,29:07.6
9142,,0,vmishra@mazdock.com,31:01.1
9143,,0,amitkumarsarraf@ord.gov.in,31:14.2
9144,,0,vmishra@mazdock.com,31:16.7
9145,,0,himanshuverma@ord.gov.in,31:31.3
9146,,0,vmishra@mazdock.com,31:36.1
9147,,0,vmishra@mazdock.com,31:51.3
9148,,0,amitkumarsarraf@ord.gov.in,31:53.8
9149,,0,vmishra@mazdock.com,32:04.7
9150,,0,vmishra@mazdock.com,32:18.2
9151,,0,vmishra@mazdock.com,32:41.2
9152,,0,vmishra@mazdock.com,33:01.5
9153,,0,vmishra@mazdock.com,33:18.5
9154,,0,vmishra@mazdock.com,33:32.6
9155,,0,vmishra@mazdock.com,33:45.6
9156,,0,vmishra@mazdock.com,33:59.7
9157,,0,amitkumarsarraf@ord.gov.in,34:02.3
9158,,0,vmishra@mazdock.com,34:16.8
9159,,0,vmishra@mazdock.com,34:31.1
9160,,0,amitkumarsarraf@ord.gov.in,34:41.7
9161,,0,vmishra@mazdock.com,34:48.3
9162,,0,hsyadav1@ord.gov.in,34:52.9
9163,,0,vmishra@mazdock.com,35:21.3
9164,,0,himanshuverma@ord.gov.in,35:36.6
9165,,0,vmishra@mazdock.com,35:37.2
9166,,0,amitkumarsarraf@ord.gov.in,35:47.0
9167,,0,himanshuverma@ord.gov.in,36:23.0
9168,,0,amitkumarsarraf@ord.gov.in,36:52.3
9169,,0,vmishra@mazdock.com,36:54.2
9170,,0,himanshuverma@ord.gov.in,37:10.4
9171,,0,pgond@mazdock.com,37:12.7
9172,,0,pgond@mazdock.com,38:00.6
9173,,0,amitkumar6@ord.gov.in,38:05.5
9174,,0,amitkumarsarraf@ord.gov.in,38:20.2
9175,,0,pgond@mazdock.com,38:25.5
9176,,0,amitkumarsarraf@ord.gov.in,38:51.6
9177,,0,himanshuverma@ord.gov.in,39:17.1
9178,,0,amitkumar6@ord.gov.in,39:20.9
9179,,0,amitkumarsarraf@ord.gov.in,39:21.3
9180,Adhesive,0,arpitsingh@ord.gov.in,39:46.1
9181,,0,amitkumarsarraf@ord.gov.in,39:57.7
9182,GROUND HYDRAULIC TROLLEY,0,hod-imm-co@hal-india.co.in,40:06.6
9183,,0,pgond@mazdock.com,40:12.8
9184,,0,himanshuverma@ord.gov.in,40:30.8
9185,,0,amitkumarsarraf@ord.gov.in,40:39.6
9186,,0,hod-imm-co@hal-india.co.in,41:07.1
9187,,0,amitkumarsarraf@ord.gov.in,41:15.5
9188,,0,vmishra@mazdock.com,41:15.5
9189,,0,amitkumar6@ord.gov.in,41:15.5
9190,,0,vmishra@mazdock.com,41:29.6
9191,,0,vmishra@mazdock.com,41:46.5
9192,,0,hsyadav1@ord.gov.in,41:51.6
9193,,0,hod-imm-co@hal-india.co.in,42:05.1
9194,,0,amitkumar6@ord.gov.in,42:16.5
9195,,0,amitkumarsarraf@ord.gov.in,43:17.6
9196,,0,vmishra@mazdock.com,43:21.3
9197,,0,vmishra@mazdock.com,43:35.1
9198,,0,himanshuverma@ord.gov.in,43:45.6
9199,,0,vmishra@mazdock.com,43:51.9
9200,,0,vmishra@mazdock.com,44:06.1
9201,,0,vmishra@mazdock.com,44:20.2
9202,,0,arpitsingh@ord.gov.in,44:22.7
9203,,0,hod-imm-co@hal-india.co.in,44:33.0
9204,,0,vmishra@mazdock.com,44:33.8
9205,,0,amitkumarsarraf@ord.gov.in,44:34.0
9206,,0,vmishra@mazdock.com,44:47.4
9207,,0,arpitsingh@ord.gov.in,44:56.4
9208,,0,vmishra@mazdock.com,45:05.8
9209,,0,vmishra@mazdock.com,45:20.0
9210,,0,vmishra@mazdock.com,45:38.2
9211,,0,hod-imm-co@hal-india.co.in,45:44.2
9212,,0,vmishra@mazdock.com,45:53.1
9213,,0,himanshuverma@ord.gov.in,45:53.5
9214,,0,vmishra@mazdock.com,46:09.7
9215,,0,amitkumar6@ord.gov.in,46:11.9
9216,,0,vmishra@mazdock.com,46:24.4
9217,,0,arpitsingh@ord.gov.in,46:32.7
9218,,0,himanshuverma@ord.gov.in,46:35.3
9219,,0,vmishra@mazdock.com,46:36.4
9220,WING TILTING TROLLEY RH,0,hod-imm-co@hal-india.co.in,46:42.1
9221,,0,amitkumarsarraf@ord.gov.in,46:45.5
9222,,0,vmishra@mazdock.com,46:48.4
9223,,0,vmishra@mazdock.com,47:01.3
9224,,0,arpitsingh@ord.gov.in,47:09.8
9225,,0,vmishra@mazdock.com,47:16.2
9226,,0,vmishra@mazdock.com,47:30.8
9227,,0,amitkumarsarraf@ord.gov.in,47:35.9
9228,,0,hsyadav1@ord.gov.in,47:41.0
9229,,0,vmishra@mazdock.com,47:45.1
9230,,0,arpitsingh@ord.gov.in,47:52.1
9231,,0,vmishra@mazdock.com,47:58.9
9232,,0,himanshuverma@ord.gov.in,48:12.5
9233,,0,vmishra@mazdock.com,48:12.6
9234,,0,vmishra@mazdock.com,48:26.1
9235,Passenger Lift,0,hod-imm-co@hal-india.co.in,48:34.5
9236,,0,vmishra@mazdock.com,48:39.9
9237,,0,arpitsingh@ord.gov.in,49:01.9
9238,,0,vmishra@mazdock.com,49:02.0
9239,,0,himanshuverma@ord.gov.in,49:06.9
9240,,0,vmishra@mazdock.com,49:19.1
9241,FSW TOOL ELEMENTS FOR FSW MACHINE,0,hod-imm-co@hal-india.co.in,49:29.1
9242,,0,vmishra@mazdock.com,49:33.2
9243,,0,vmishra@mazdock.com,49:47.2
9244,wooden item,0,arpitsingh@ord.gov.in,49:58.3
9245,,0,amitkumar6@ord.gov.in,50:00.2
9246,,0,vmishra@mazdock.com,50:15.5
9247,,0,vmishra@mazdock.com,50:32.1
9248,Floor Moping Machine,0,hod-imm-co@hal-india.co.in,50:32.8
9249,,0,himanshuverma@ord.gov.in,50:37.4
9250,,0,vmishra@mazdock.com,50:46.3
9251,,0,vmishra@mazdock.com,50:59.9
9252,,0,vmishra@mazdock.com,51:14.3
9253,,0,vmishra@mazdock.com,51:29.7
9254,Online UPS for CNC Machines AND Workstations,0,hod-imm-co@hal-india.co.in,51:40.8
9255,,0,vmishra@mazdock.com,51:43.4
9256,,0,vmishra@mazdock.com,51:56.1
9257,,0,vmishra@mazdock.com,52:11.0
9258,,0,vmishra@mazdock.com,52:28.4
9259,Pressure blasting machine,0,hod-imm-co@hal-india.co.in,52:35.4
9260,,0,vmishra@mazdock.com,52:41.1
9261,,0,pgond@mazdock.com,52:55.0
9262,,0,vmishra@mazdock.com,53:00.8
9263,,0,amitkumar6@ord.gov.in,53:02.4
9264,,0,vmishra@mazdock.com,53:16.9
9265,Electro mechanical floor mounted 50 kN Universal Testing Machine,0,hod-imm-co@hal-india.co.in,53:25.2
9266,,0,vmishra@mazdock.com,54:01.0
9267,,0,hod-imm-co@hal-india.co.in,54:19.0
9268,,0,vmishra@mazdock.com,54:19.7
9269,,0,vmishra@mazdock.com,54:38.7
9270,,0,amitkumar6@ord.gov.in,54:53.7
9271,,0,himanshuverma@ord.gov.in,54:57.4
9272,,0,vmishra@mazdock.com,54:57.5
9273,NITROGEN CHARGING TROLLEY,0,hod-imm-co@hal-india.co.in,55:03.5
9274,,0,himanshuverma@ord.gov.in,55:38.1
9275,,0,vmishra@mazdock.com,55:38.1
9276,,0,vmishra@mazdock.com,56:00.2
9277,,0,vmishra@mazdock.com,56:16.1
9278,,0,hod-imm-co@hal-india.co.in,56:23.4
9279,,0,himanshuverma@ord.gov.in,56:46.8
9280,,0,himanshuverma@ord.gov.in,57:24.6
9281,,0,vmishra@mazdock.com,57:27.7
9282,,0,vmishra@mazdock.com,57:47.1
9283,,0,himanshuverma@ord.gov.in,57:54.4
9284,,0,vmishra@mazdock.com,58:02.4
9285,,0,vmishra@mazdock.com,58:22.0
9286,,0,hod-imm-co@hal-india.co.in,58:37.2
9287,,0,vmishra@mazdock.com,58:37.9
9288,,0,vmishra@mazdock.com,58:50.4
9289,,0,vmishra@mazdock.com,59:03.4
9290,,0,amitkumarsarraf@ord.gov.in,59:30.8
9291,,0,vmishra@mazdock.com,59:30.9
9292,,0,himanshuverma@ord.gov.in,59:33.1
9293,,0,amitkumar6@ord.gov.in,59:36.0
9294,,0,hod-imm-co@hal-india.co.in,59:42.3
9295,,0,vmishra@mazdock.com,59:45.6
9296,,0,amitkumarsarraf@ord.gov.in,00:02.9
9297,,0,vmishra@mazdock.com,00:03.8
9298,,0,himanshuverma@ord.gov.in,00:16.5
9299,,0,vmishra@mazdock.com,00:21.0
