CompanyMaster_FK_ID,ProductId,ProductName,Category,ProductType,Description,HSCode,IsConsumable,DefencePlatform,TechArea
7088,,Steering Control Console (SCC) S51 ModX,,,,,,,
1570,,JOINTING/PACKING,,,,,,,
7088,,Bridge Equipment comprising of 1 x RAI,,,,,,,
4090,,VALVES,,,,,,,
7088,,Installation material for Steering Control,,,,,,,
1909,,"ASBESTOS JOINTING (WIRE/CLOTH), ROPE.",,,,,,,
685,,COOLING TOWER & SPARES,,,,,,,
2312,,DIFFERENT TYPES OF GAUGES FOR WEAPONS AND AMMUNITION COMPONENTS,,,,,,,
5156,,PLAIN PAPER PHOTO COPIER / CONSUMABLES/ SPARES,,,,,,,
7088,,On Board Spares for Steering Control Console,,,,,,,
2845,,CHOKFAST MATERIALS,,,,,,,
7088,,Base & Depot Spares for Steering Control,,,,,,,
12,,EBT Tap Hole Filling Mass,,,,,,,
9634,,SPRING,,,,,,,
7332,,PLAIN PAPER PHOTO COPIER / CONSUMABLES /SPARES,,,,,,,
1655,,ADHESIVE-NORMAL,,,,,,,
3525,,"LOCKING ELEMENT SIZE: 35 X 40, FOR BTP-80 TURRET. BTP 100 LOCKING ELEMENT SIZE: 40 X 45. SEAL KIT FOR POWER CHUCKING CYLINDER. TORQUE MOTOR,TYPE: TM100 ADU,DRG.NO.HT0A12BA01.02",,,,,,,
2336,,PIPE,,,,,,,
7088,,Technical Documentation for Steering Console,,,,,,,
48,,SAFETY SHOES,,,,,,,
3304,,ERW STEEL PIPE,,,,,,,
7088,,MINS2 (Inertial Navigation System),,,,,,,
10085,,JACKET  BULLET  PROOF.,,,,,,,
7088,,STD 22NX M Gyro Compass System,,,,,,,
2160,,PIPES & TUBES,,,,,,,
436,,INDUSTRIAL GLOVES,,,,,,,
1696,,"Production of Liquid Oxygen, Liquid  Nitrogen, High flying Breathing Oxygen, Dry Compressed Air, Nitrogen Technical (dry).",,,,,,,
7088,,Onboard Spares for Gyro Compass System,,,,,,,
3307,,CYLINDER - HYDRAULIC / PNEUMATIC,,,,,,,
95,,PAINTS,,,,,,,
7088,,Technical services/ STD 22 NXM GYRO,,,,,,,
5145,,"High Performance Wires, Cables & Sleeves",,,,,,,
234,,PUMPS,,,,,,,
58,,Graphite Electrodes,,,,,,,
1313,,PAINTS,,,,,,,
3121,,PUMPS,,,,,,,
532,,"Forging & Machining of Components of following Ferrous and Non Ferrous Alloys:- (a) Ferrous Alloy - Carbon Steel, Alloy Steel, Stainless Steel, Duplex Steel & Super Duplex Steel. (b) Non-ferrous Alloy -Titanium Alloy, Nickel Alloy & Aluminum Alloy.",,,,,,,
7088,,Bearing Repeater Compass (Bridge Analog,,,,,,,
1304,,PAINTS,,,,,,,
7088,,Integrated Tactical Auto Plotter (ITAP),,,,,,,
393,,PUMPS,,,,,,,
6785,,PAINTS,,,,,,,
1450,,PAINT HEAT RESISTANCE,,,,,,,
7088,,On Board Spares for Integrated Tactical,,,,,,,
121,,PAINTS,,,,,,,
5473,,WATER/OIL LEVEL CONTROLLER/INDICATOR,,,,,,,
5969,,SHOT BLASTING MACHINE & SPARE,,,,,,,
2321,,ELECTRONIC MEASURING,,,,,,,
9815,,PACKING BOX,,,,,,,
69,,BOILER WITH MOUNTING AND AUXILLIARIES,,,,,,,
394,,ELECTRONIC MEASURING,,,,,,,
7088,,Base & Depot Spares for Integrated Tactical,,,,,,,
14912,,Electrical equipments,,,,,,,
8720,,FLOWMETER,,,,,,,
11,,ALLOY STEEL,,,,,,,
7088,,Base & Depot Spares for Gyro Compass System,,,,,,,
4691,,FLOWMETER,,,,,,,
8299,,SLEEVE,,,,,,,
5106,,FLOWMETER,,,,,,,
7088,,Digital Repeater,,,,,,,
7088,,Bearing Repeater Compass,,,,,,,
8696,,FLOWMETER,,,,,,,
166,,MILD STEEL,,,,,,,
1901,,WELDING CABLE,,,,,,,
7088,,Plotting Table,,,,,,,
7088,,Technical Documents of Plotting table,,,,,,,
184,,MILD STEEL,,,,,,,
7088,,Test & Maintenance Computer (Tools),,,,,,,
4589,,ELECTRODES,,,,,,,
7088,,1 Set of OBS,,,,,,,
4958,,ELECTRODES,,,,,,,
7088,,1 Set of  B&D Spares,,,,,,,
2349,,MILD STEEL,,,,,,,
348,,ELECTRODES,,,,,,,
7088,,GYRO COMPASS STD 22M (GYRO unit),,,,,,,
212,,ELECTRODES,,,,,,,
2112,,ANTI CORROSIVE COATED TMT BARS,,,,,,,
145,,Material Handling equipment,,,,,,,
7088,,Technical Documentation,,,,,,,
594,,ELECTRODES,,,,,,,
7088,,Onboard Spares,,,,,,,
289,,ELECTRODES,,,,,,,
6415,,PAPER WRAPPING WAXED 112 X 100 MTRS,,,,,,,
1323,,MAGNESIUM POWDER TYPE-III,,,,,,,
1323,,MGNESIUM POWDER GRADE IX.,,,,,,,
1323,,RED LEAD FOR EXPLOSIVE AND PYROTECH,,,,,,,
1323,,SILICONE FINE JSS:9630-01 : 2001 DC,,,,,,,
1323,,TETRA NITRO OXANILIDE (TNO),,,,,,,
1323,,THIOKOL,,,,,,,
1323,,VITON B TO SPECN DU PONT VT 000.1,,,,,,,
1323,,ZIRCONIUM NICKEL ALLOY POWDERED,,,,,,,
1323,,LEAD DIOXIDE GRADE `B'JSS-6810-48,,,,,,,
8058,,BOTTOM RING FOR IGNITER 5b-43,,,,,,,
8058,,CART SIGNAL FLARE 26MM(EMPTY ASSY),,,,,,,
8058,,CUP MOULDED WITH PINS & LID PINAKA,,,,,,,
8058,,LID FOR PINAKA IGNITER,,,,,,,
8058,,SIGNAL FLARE (ASSY) FOR INDIAN NAVY,,,,,,,
1413,,MAGNESIUM CARBONAT LIGHT BASIC,,,,,,,
1413,,STRONTIUM OXALATE (MONOHYDRATED),,,,,,,
10834,,SHACKLE TO DRG.NO.05-4030-3100-2600,,,,,,,
14991,,POLY TETRA FLUORO ETHYLENE- POWDER,,,,,,,
14991,,RED PHOSPHORUS FOR 81MM ATAL,,,,,,,
1936,,SLING,,,,,,,
5924,,FASTENER,,,,,,,
2978,,FASTENER,,,,,,,
10319,,MEASURING INSTRUMENTS,,,,,,,
4613,,JIGS & FIXTURE,,,,,,,
2921,,SURFACE ANGLE PLATES,,,,,,,
1022,,UNIFORM,,,,,,,
10568,,GUM BOOT,,,,,,,
1108,,GUM BOOT,,,,,,,
3388,,VALVES,,,,,,,
247,,VALVES,,,,,,,
5182,,ELECTRODES,,,,,,,
4647,,"Dry type Transformer, Center tapped neutral transformer, Brushless Alternator with rectifier regulator unit",,,,,,,
3141,,SPRING RECUPERATOR  FOR BRL.ASSY FOR L-70,,,,,,,
3183,,GROUP SPTA / B & D SPARES OF AK-630M WITH A E D,,,,,,,
550,,STEEL PLATE & SHEET,,,,,,,
6184,,SWITCH BOARDS,,,,,,,
10427,,FABRICATED COMPONENT,,,,,,,
6708,,HOSES/HOSE FITTINGS,,,,,,,
8164,,PRINTING OFFSET,,,,,,,
2355,,FORGING,,,,,,,
9795,,PLUMBING,,,,,,,
6020,,LED LAMP,,,,,,,
3325,,EOT  CRANE,,,,,,,
161,,"a) Non Ferrous Precision Parts With Investment Casting Process (Air Melt And Vacuum Induction Melting) For Aluminum Alloy Of Grade 356, 356A, C355, LM25, 357 And ALL Grades Of Cobalt Based & Ni Based Alloys. b)  Non Ferrous Precision Parts With Investment Casting Process (Air Melt And Vacuum Induction Melting) For All Grades Of Low Alloy Steels, high Alloy Steels, Cast Iron, and Spheroid Graphite Iron.",,,,,,,
5964,,NAVIGATION,,,,,,,
5459,,MEASURING INSTRUMENTS,,,,,,,
757,,Mounting of Driver’s Instrument Panel,,,,,,,
2451,,BARREL MORTAR(FORGING) TO DRG.NO.F-2255,,,,,,,
3255,,CYLINDER - HYDRAULIC / PNEUMATIC,,,,,,,
3914,,FABRICATED COMPONENT,,,,,,,
9638,,"Production of Life Raft (4,6 & 10 Men) Heliraft (10 men) Single seater Life Raft, MLAS-1-OB Dinghy, PSN-1 Dinghy, Stoles inflatable, Composite Survival Pack, Personal Survival Pack, Inflatable Tents Helicopter Rescue Strop.",,,,,,,
757,,Tachometer Sending Unit D4,,,,,,,
3832,,WATER SEPARATOR,,,,,,,
757,,Switch V-45M,,,,,,,
2731,,COPPER SEAL & GASKETS,,,,,,,
757,,Air Cleaner Pressure Warning Device,,,,,,,
11495,,"Design, Development & Production of Non Metallic Parts like Inflatable seals, Canopy Seals, Hoses, Bellows, Diaphragms and Rubber O Rings.",,,,,,,
6990,,EPOXY ADHESIVE,,,,,,,
299,,"Design, Development & Production of Strategic Electronics, Radars, RF Systems and Microwave Electronics.",,,,,,,
757,,Temperature Warning Device,,,,,,,
8058,,"CLAMP,FOR VIBRATION TEST AT PKD.CONDITION IN X & Y",,,,,,,
3050,,"Development & Production of Non-Ferrous Metals & Machined Parts and for the process of Casting, Machining, Extrusion & Forging of Non-Ferrous Alloys.",,,,,,,
4942,,PVC / FRP - TUBES & FITTINGS,,,,,,,
2461,,"(i) Aerospace grade SS 304 wire braided smooth bore carbon charged PTFE inner core hose R160 240 Series, Operating Pressure -210 Bar. (ii) Aerospace grade SS braided carbon charged convoluted PTFE inner core hose R267 410 Series, Operating Pressure -25 Bar. (iii) Aerospace grade SS 304 wire braided smoothbore carbon charged PTFE inner core hose R157 660 Series, Operating Pressure -210 Bar.",,,,,,,
396,,DOORS WT/NWT,,,,,,,
11878,,Precision Approach Radar,,,,,,,
10313,,LUBRICANT & GREASE,,,,,,,
8939,,ELECTRIC & ELECTRONIC SYSTEM,,,,,,,
4668,,"Design,Development & Production of GPU-40 KVA, GPU 90 KVA, GPU DC 28V",,,,,,,
2121,,PIPE FITTINGS,,,,,,,
9178,,SHIP REPAIR (HULL WORK),,,,,,,
787,,CNC PLASMA PLATE & PROFILE CUTTING,,,,,,,
521,,CIVIL ENGINEERING PROJECT JOB,,,,,,,
6909,,Steels,,,,,,,
3293,,PUMPS-CENTRIFUGAL,,,,,,,
373,,"Production of Aircraft Refuellers (4KL,11KL,16KL,18KL, &27 KL) and medium recovery vehicle(MRV) 4X4",,,,,,,
2907,,Chest rifle (Packing box),,,,,,,
2444,,EXPANSION BELLOW,,,,,,,
3213,,"Design, Development & Production Of Filter (C Type Filter As Per Ei 1581 6th Edition)",,,,,,,
9920,,"Various Types of Mechanical Airworthy Standard Parts and Expendables such as Unions, Adaptors, Couplings, End Fittings, ""P' Clips, & Clamps, Union Back Shell, Connectors, Worm Clips, Latches, Trigger Locks, Hinges etc., Fasteners such as Forged and Machined Bolts, Screws, Studs, Grommets, Dome Nuts, Anchor Nuts, Nyl Stop Nuts, Nuts, Tab Lock Washers, Rivets, Pins, Collars, Split Pins, Inserts etc. in various Lengths and head Configurations using different aerospace grade materials and CNC Machin",,,,,,,
459,,LOGISTIC SUPPORT,,,,,,,
1469,,"Production of Primers, Thinners, Paints & Allied Paint Based Coatings.",,,,,,,
9071,,INSTALLATION OF ELECTRONICS/ELECTRICAL SYSTEMS,,,,,,,
2368,,Metallic Components,,,,,,,
15599,,FLOOD LIGHT 50 WATT LED SMD SUPPLY VOLTAGE 220,,,,,,,
3475,,FIRE EXTINGUISHER,,,,,,,
6235,,"Automatic Test Equipments, Special to Type test Equipment, Testers for Electrical/Avionics Systems, Air-fielding Lighting System & related spares, Avionics LRUs, Communication Equipments spares, Embedded Software for EW & Avionics, Mission Planning Software Flight Recorder Data Analysis Tools and G meter ( for Packing & Ground Use)",,,,,,,
4988,,WATER COOLER / PURIFIER,,,,,,,
4685,,"Holster, Sling Assembly",,,,,,,
6520,,CYLINDER - HYDRAULIC / PNEUMATIC,,,,,,,
1417,,INSULATING MATERIAL,,,,,,,
3366,,Metallic components,,,,,,,
998,,"Ground bases Anti-IR & Multispectral camouflage nets, Personal Camouflage Equipments, Parasols, PVC/PU coated textiles fabrics, Multispectral Camouflage Paints, Rusk sack for SKI troopers, Tarpaulins/Flame retardant  Tarpaulins, Sleeping Bags, Tents for all Terrains for defence applications.",,,,,,,
757,,Cable No 21 of Electric Speedometer,,,,,,,
8193,,"Design, Development, Production, Installation & services of Indigenous Electronics & Electrical products for defence airborne & ground applications.",,,,,,,
7707,,ELECTRIC / ELECTRONIC CONTROL  &   POWER PANEL,,,,,,,
5685,,Investment Castings,,,,,,,
757,,Light SLTS-77-01,,,,,,,
757,,Pressure Receiver ID-IT-6 (For Gear Box),,,,,,,
9696,,CASTING NON FERROUS,,,,,,,
2758,,DIAL BORE GAUGE WITH DIAL INDICATOR,,,,,,,
757,,Distributing Board RH,,,,,,,
7113,,CIVIL MAINTENANCE(CAT-A),,,,,,,
757,,Automatic Circuit Breaker AZR-6A,,,,,,,
8562,,BLASTING & PAINTING,,,,,,,
2156,,Ssteels (Raw material),,,,,,,
955,,UNIFORM,,,,,,,
757,,Distributing Board LH,,,,,,,
8569,,ELEC. CABLING & FITTING WORK ON SHIP,,,,,,,
3672,,OIL HOUGHTO GRIND 260,,,,,,,
2552,,Forgings,,,,,,,
757,,Mounting of Reduction Gear Unit with Electric Speedometer Sending Unit,,,,,,,
6161,,PLUMBING WORK ON BOARD SHIP,,,,,,,
6638,,FIRE EXTINGUISHER,,,,,,,
757,,Switch PPN-45,,,,,,,
3419,,Plastic Mouldings,,,,,,,
9631,,VALVES,,,,,,,
757,,Fuel Gauge Indicator 1360-19,,,,,,,
2039,,Packing box,,,,,,,
757,,Reduction Gear Unit with Electric Speedometer Sending Unit,,,,,,,
3326,,"CABLE HANGER, CABLE TRAYS",,,,,,,
757,,Button (KP-000SB),,,,,,,
2834,,Metallic components,,,,,,,
757,,Pressure Receiver 1D-IT-15,,,,,,,
3287,,PUMPS-GEAR/SCREW,,,,,,,
5772,,HULL  BLOCK  FABRICATION,,,,,,,
757,,Cable No 22 of Tacho Generator,,,,,,,
757,,Fuel Gauge Assy  (IT3-1S000SB),,,,,,,
757,,Panel Automatic Circuit Breakers,,,,,,,
6475,,VENTURI FASTNING STRAP BLANK(CASTING) DRG.IRCL 596,,,,,,,
3681,,Metallic components,,,,,,,
773,,PIPE FITTINGS,,,,,,,
757,,Mounting of Reduction Gear Unit Tacho Generator,,,,,,,
4216,,Metallic components,,,,,,,
757,,Storage Battery Fuse Box,,,,,,,
2095,,Investment Castings,,,,,,,
15622,,GRENADE BODY BLANKS TO  DRG NO M-11220.,,,,,,,
757,,Panel Control,,,,,,,
1900,,F R P BOAT,,,,,,,
757,,Double Pointer Universal Electronic Thermometer 2TUE-(i),,,,,,,
9898,,Metallic components,,,,,,,
4664,,"FLOOD LIGHT 100 WATT LED,S.M.D SUPPLY VOLTAGE 220V",,,,,,,
8760,,BILGE EDUCTOR,,,,,,,
757,,Automatic Circuit Breaker AZS-15,,,,,,,
2745,,Forgings,,,,,,,
6995,,ELECTRONICS/ELECTRICAL SYSTEMS,,,,,,,
757,,Light Indicator,,,,,,,
2209,,Investment castings,,,,,,,
4189,,FABRICATED COMPONENT,,,,,,,
2284,,Investment castings,,,,,,,
9973,,FABRICATED COMPONENT (HEAVY),,,,,,,
757,,Light FRM-1K,,,,,,,
3561,,FIRE EXTINGUISHER,,,,,,,
3908,,GALVANIZING,,,,,,,
757,,Pressure Sending Unit (0-6),,,,,,,
15347,,"DIGITAL VERNIER CALIPER, MEASURING RANGE :0-300 MM",,,,,,,
9268,,PUMPS-GEAR/SCREW,,,,,,,
757,,Pressure Sending Unit (0-15),,,,,,,
9238,,"ELECTRIC WHISTLE, HORN",,,,,,,
1884,,VALVES,,,,,,,
757,,Hull Electrical Equipment Kit ‘A’,,,,,,,
13232,,"CONTINUOUS STATIONERY,15""X12""X2 PART, 60 GSM.",,,,,,,
8641,,PRINTING LETTER PRESS,,,,,,,
757,,Turret Electrical Equipment Kit ‘A”,,,,,,,
248,,VALVES,,,,,,,
5238,,ELECTRIC CABLE/WIRE (COMMERCIAL),,,,,,,
323,,ELECTRIC CABLE/WIRE (COMMERCIAL),,,,,,,
757,,Unified Pressure Warning Device,,,,,,,
5146,,RECTIFIER / TRANSFORMERS,,,,,,,
986,,FABRICATED COMPONENT (HEAVY),,,,,,,
757,,Turret Electrical Equipment Kit ‘B’,,,,,,,
10248,,PACKING BOX,,,,,,,
2384,,Barrel blank of Tear Gas Gun,,,,,,,
9991,,COMPOSITE SUPER STRUCTURE,,,,,,,
757,,Ring Assy Electrical Contact,,,,,,,
9666,,"RUST, GREASE RE REMOVER",,,,,,,
3012,,Steel strip (Raw Material),,,,,,,
3853,,UNMANEED VEHICLES AND SYSTEMS,,,,,,,
757,,Hull Electrical Wires,,,,,,,
7210,,FASTENER,,,,,,,
757,,Turret Electrical Wires,,,,,,,
757,,Ring Assembly Electrical (TCRB) (BKY-330-2000TY),,,,,,,
757,,Relay (Starter Generator Relay RSG-10M1),,,,,,,
2361,,RETAINER TO DRAWING NO.9002-00-01-00-00-003-00TA,,,,,,,
757,,Switch Board Fire Control 902A,,,,,,,
2568,,Investment Castings,,,,,,,
1961,,DE-LINING OF LINED MOTOR TUBE MK-I,,,,,,,
1961,,CONV.MOTOR TUBE TO LINER ASSY.PINAK,,,,,,,
757,,Electromagnet 3M-74M (EM74M000SB),,,,,,,
2367,,Steel Strips (Raw Material),,,,,,,
1961,,CONV. OF TUNGSTEN SPHERES,,,,,,,
1961,,CON.MOTOR TUBE TO LINER ASSY.,,,,,,,
757,,Hull Electrical Equipment Kit ‘B’,,,,,,,
1961,,PELLET TUBE,,,,,,,
1961,,TUBE FOR RHE W 86030301010000200PA,,,,,,,
757,,Gyro Drift Indicator (GPK 59),,,,,,,
9478,,Ammunition,,,,,,,
3853,,Autonomous Underwater Vehicle For Mine Countermeasures,,,,,,,
757,,Converter – PAG-1F,,,,,,,
3853,,Autonomous Weaponsied Boat Swarm,,,,,,,
2156,,DIFFERENT  DIA OF RAW MATERIAL,,,,,,,
1424,,PHENOLIC RESIN PR-100 GR.ABR OR IVP,,,,,,,
4349,,Optical components,,,,,,,
2312,,BRASS RD CZ129 4.5 MM DIA,,,,,,,
2630,,Metal Injection Molding Components,,,,,,,
4425,,Portable Hydraulic Metal Cutter,,,,,,,
4425,,Portable Ionic Pulse Jet Cutting System,,,,,,,
167,,BALANCING MASS OF 60 DEGREE ANGLE,,,,,,,
2126,,Steel raw material,,,,,,,
167,,MFG.PROOF SHOT 155/77B.TO SM-959,,,,,,,
167,,CONV.OF 25MM (T) AL.SHEET TO BLANKS,,,,,,,
167,,CONV.ST.PLATE TO BLANK 239.5MM DIA,,,,,,,
2088,,Steel raw materials,,,,,,,
2490,,Investment Castings,,,,,,,
9303,,Plastic Molding components,,,,,,,
5537,,Optical components,,,,,,,
2447,,Forgings,,,,,,,
6475,,Investment Casting Components,,,,,,,
8193,,ELECTRONICS DEVICES,,,,,,,
145,,Plastic components,,,,,,,
15307,,TRANSPORATION OF DEFENCE GOODS,,,,,,,
1272,,Plastic Molding Components,,,,,,,
5515,,"Sights, Butt, Chronograph etc.",,,,,,,
1674,,CHEMICALS,,,,,,,
9916,,Countermeasures For Illegal Drones,,,,,,,
7989,,Motion Pattern Classification On Online /Active Data,,,,,,,
9446,,AI Based Satellite Image Analysis,,,,,,,
9796,,Dronaam Series Anti Drone System,,,,,,,
9796,,Countermeasures For Illegal Drones (RF Jammer Guns),,,,,,,
5936,,Integrated Mobile Camouflage System (IMCS),,,,,,,
7501,,4G/LTE Tactical LAN,,,,,,,
6924,,Powered Air Purifying Respirator,,,,,,,
11752,,Development Of Artificial Intelligence Based Training Modules For Technicians For Operation And Maintenance Of Su-30mki Aircraft,,,,,,,
7947,,Generation Of Quantum Secure Keys Between Two Nodes Connected Directly Over 200 Kms,,,,,,,
3093,,Fire Fighting Robot,,,,,,,
10231,,Portable RCS Measuring Device,,,,,,,
3471,,PBI Fire Fighting Suits,,,,,,,
3471,,Smart Compressed Breathing Apparatus,,,,,,,
8027,,Reduction Of RCS Of Naval Warships,,,,,,,
5395,,Remotely Piloted Airborne Vehicles,,,,,,,
12520,,Remotely Piloted Airborne Vehicles,,,,,,,
7401,,Underwater Navigation System For AUV,,,,,,,
7541,,4G/LTE Tactical LAN,,,,,,,
5483,,ELECTRONICS DEVICES,,,,,,,
3188,,Electronics Components,,,,,,,
3133,,Electronics Components,,,,,,,
4374,,Mechanical Components,,,,,,,
5240,,Electronics Components,,,,,,,
280,,Electronics Components,,,,,,,
15594,,"PENCIL GRINDER,MOTOR 1HP 30000 RPM,HOSE L 10 CM",,,,,,,
1230,,Multigrade Engine Oil 10W30 API CF-4 (EDL-4)),,,,,,,
4484,,LRU,,,,,,,
1230,,Multigrade Engine Oil 10W40 CH-4 Combined with MB 228.3(EDL-7),,,,,,,
9175,,REPAIR OF BAUER MAKE DEFECTIVE HP AIR COMPRESSORS,,,,,,,
1230,,Multigrade Engine Oil 20W40 EPL-4/EDL-7,,,,,,,
1230,,Multigrade Engine Oil 20W50 EPL-4/EDL-7,,,,,,,
1230,,Oil C-70,,,,,,,
1230,,Oil OX-13,,,,,,,
1230,,Industrial Grease Lithium Base Regular Grade-3(IGLBR Grade-3),,,,,,,
4486,,PCB: CB3064-V02.G5(197905),,,,,,,
1230,,Multigrade Engine Oil 15W40 CH-4 Combined with MB 228.3(EDL-7),,,,,,,
1230,,Grease LG-280,,,,,,,
1230,,Gear Lubricant Multi Purpose 80W90 EP Type GL-5,,,,,,,
1230,,Oil OX-52,,,,,,,
1230,,Protective PX-6,,,,,,,
1230,,Grease Molybdenum Disulphied,,,,,,,
1230,,Gear Lubricant SAE-140  Type GL-5,,,,,,,
567,,Security Services,,,,,,,
3955,,SERVICE CHARGES FOR RADIAGRAPHIC EXAM.OF AMMN F162,,,,,,,
591,,Cranes 60/20T,,,,,,,
10037,,AO-18/AK-630 DRG.NO.3-AO-18.001,,,,,,,
1230,,Multigrade Engine Oil 15W40 EPL-4/EDL-7,,,,,,,
1230,,Multigrade Engine Oil 15W40 API CI-4 Plus,,,,,,,
1961,,LAUNCHER TUBE ASSEMBLY,,,,,,,
1230,,Multigrade Engine  Oil 10W30 EPL-4/EDL-7,,,,,,,
1961,,FRP LAUNCHER TUBE ASSY.,,,,,,,
1961,,FRP LAUNCHER TUBE FOR DPICM PO,,,,,,,
1230,,"Fluid  Automotive Transmission  Type ""A"" Suffix ""A""",,,,,,,
1230,,Lithium Base Grease For Automotive Purpose Grade-1 (LBGA Grade-1),,,,,,,
12670,,M S PIPE 40X20+/-0.5X2MM,,,,,,,
3664,,"FILE 2ND CUT ROUND.SIZE:6""(150MM)",,,,,,,
5284,,WIRE HARNESSING OF POD,,,,,,,
4112,,"CHARGE, FIRE EXT. DRY POWDER 10 KG, DRY CHEMICAL POWDER 10 KG to Part No. K7/4710-000021",,,,,,,
4664,,LED 12 WATT BULB,,,,,,,
59,,Multigrade Engine Oil 10W30 EPL-4 / EDL-7,,,,,,,
4664,,LED 7 WATT BULB,,,,,,,
272,,DIFFERENT TYPE OF DRILL AND FILE,,,,,,,
4112,,"CHARGE, FIRE EXT. DRY POWDER 2 KG, DRY CHEMICAL POWDER 2 KG",,,,,,,
385,,PISTON 12 041,,,,,,,
2368,,STEEL SHEET COMPONENTS,,,,,,,
2368,,"PIN TYPE CABLE LUG, 185 SQMM",,,,,,,
4112,,"CHARGE, FIRE EXT. DRY POWDER 25 KG, DRY CHEMICAL POWDER, 25 KG",,,,,,,
2368,,MILD STEEL SQUER PIPES OF VARIOUS SIZES,,,,,,,
59,,Multigrade Engine Oil 15W40 EPL-4 / EDL-7,,,,,,,
59,,Multigrade Engine Oil 20W50 EPL-4 / EDL-7,,,,,,,
198,,"AL.ROD 17 MM +/-0.2MM DIA BS-1474 DESIG 2014-A""T4""",,,,,,,
1227,,Gear Lubricans Multi Purpose 80W90 EP Type GL-5,,,,,,,
437,,O G PAINT FOR POWDER COATING,,,,,,,
437,,B G PAINT FOR POWDER COATING,,,,,,,
1227,,Multi Grade Engine  Oil 10W30 API CF-4 ( EDL-4),,,,,,,
187,,BARREL MORTAR(SEAMLESS TUBE) AS PER DRG.NO.M-11499,,,,,,,
1227,,Multigrade Engine Oil 10W40  CH-4 Combined with MB 228.3 (EDL-7),,,,,,,
3664,,BANDSAW BLADES,,,,,,,
1227,,Multigrade Engine Oil 15W40  API CI-4 Plus,,,,,,,
1227,,Gear Lubricans Multi Purpose 85W140 EP Type GL-5,,,,,,,
1227,,Oil OM-36  (VG-32),,,,,,,
401,,JOINT HUB,,,,,,,
1227,,Oil C-70,,,,,,,
1208,,SILVER/ALUMINIUM PAINT,,,,,,,
1227,,Oil OX-13,,,,,,,
1227,,Oil OX-52,,,,,,,
1227,,Oil OM-58,,,,,,,
9979,,SERVO MOTOR FOR ECOFLAME GAS BURNER,,,,,,,
1227,,"Fluid Automotive Transmission Type ""A"" Suffix ""A""",,,,,,,
1227,,Gear Lubricant SAE-140 EP Type GL-5,,,,,,,
4873,,COMPRESSION TYPE CABLE LUG,,,,,,,
1227,,Multigrade Engine Oil 20W40  EPL-4 / EDL-4,,,,,,,
1227,,Multigrade Engine Oil 20W50 EPL-4 / EDL-4,,,,,,,
4411,,MULTIFUNCTION CALIBRATOR,,,,,,,
1227,,Multigrade Engine Oil 10W30 EPL-4 / EDL-7,,,,,,,
1227,,Multigrade Engine Oil 15W40 EPL-4 / EDL-7,,,,,,,
2400,,MILD STEEL SHEET COILS AND SHEET OF VARIOUS SIZES,,,,,,,
1227,,Multigrade Engine Oil 20W50 EPL-4 / EDL-7,,,,,,,
1227,,Transmission Fluid F-10,,,,,,,
1227,,Hydroulic Break Fluid Heavy Duty Type-1 (DOT-3),,,,,,,
4162,,COMPRESSION SPRINGS,,,,,,,
9062,,LED LUMINAIRE FOR FLOOD LIGHT,,,,,,,
603,,Forging and Machining of Super Ni,,,,,,,
277,,WRIST WATCH,,,,,,,
613,,Auction or selling of scrap,,,,,,,
657,,Filter Bags and Cages,,,,,,,
685,,Revamping of Cooling tower,,,,,,,
1976,,POLYTHENE BAG,,,,,,,
704,,Ceramics,,,,,,,
3590,,"P.B.CASTING 4""X2 3/4"" X 12""LENGHT",,,,,,,
711,,Super Cast Rods,,,,,,,
3590,,M.S. SHEET SIZE 1250 X 2500X 3,,,,,,,
719,,Lathe Machine,,,,,,,
158,,ALL TYPES OF ALLUMINIUM PROFILE,,,,,,,
797,,Magnesite Safety Bricks,,,,,,,
806,,Micanite Sheet,,,,,,,
2367,,"ALL TYPES OF MS FLATS, SHEETS, COIL, STRIPS",,,,,,,
59,,Multigrade Engine Oil 10W30 API CF-4 (EDL-4),,,,,,,
917,,Shot Peening Machine,,,,,,,
7152,,FRP LAUNCHER TUBE ASSY.,,,,,,,
59,,Gear Lubricant Multi Purpose 80W90 EP Type GL-5,,,,,,,
1188,,Annual Reports,,,,,,,
1201,,printing of Annual Reports,,,,,,,
2122,,"ALL TYPES OF MS PIPE, SHEET, COIL",,,,,,,
401,,GEAR WHEEL,,,,,,,
1204,,Air Compressor,,,,,,,
1470,,PAINT R/M A/D O.GREEN ISC-220.,,,,,,,
1282,,Fire Resistant Hydraulic Oil,,,,,,,
92,,PAINT RMP R/O Z/C A/D JSS 8010,,,,,,,
1287,,ESR Wacker Slag,,,,,,,
2438,,Mechanical Components,,,,,,,
92,,PAINT R/M A/D O.GREEN ISC-220.,,,,,,,
1301,,Water Treatment Chemicals,,,,,,,
92,,O G PAINT FOR POWDER COATING,,,,,,,
1311,,High Purity Flourspar Lumps,,,,,,,
1329,,Electromagnetic Flowmeter,,,,,,,
1744,,RUBBER PAD FOR UNIT LOAD,,,,,,,
1744,,RUBBER STRIP-IV FOR GP BOMB,,,,,,,
1341,,Descaling Salt,,,,,,,
1361,,Acetone,,,,,,,
401,,CAMSHAFT GEAR WHEEL,,,,,,,
1387,,Exothermic Powder,,,,,,,
436,,NATURAL SPLIT LEATHER GLOVES,,,,,,,
