CompanyId,CompanyName,search_text
4073,MACTECH SPUNCAST PRIVATE LIMITED,"MACTECH SPUNCAST PRIVATE LIMITED MACTECH SPUNCAST PRIVATE LIMITED MACTECH SPUNCAST PRIVATE LIMITED Karnataka # E-10, 2ND A CROSS, BEHIND MANYATA TECH PARK MANYATA RESIDENCY LAYOUT, NAGAWARA,BANGALURU,Bangalore,Karnataka,560045-India ; nan nan ; nan nan nan nan ; nan nan"
4074,TSALLA AEROSPACE TECHNOLOGIES PRIVATE LIMITED,"TSALLA AEROSPACE TECHNOLOGIES PRIVATE LIMITED TSALLA AEROSPACE TECHNOLOGIES PRIVATE LIMITED TSALLA AEROSPACE TECHNOLOGIES PRIVATE LIMITED Karnataka C/O C.RANGASWAMY, SRI MUNESWARA ESTATE TUMKUR ROAD,PEENYA,BANGALORE,Bangalore,Karnataka,560058-India ; nan nan ; nan nan nan nan ; nan nan"
4075,GYROID PHOTONICS INNOVATIONS AND TECHNOLOGIES PRIVATE LIMITED,"GYROID PHOTONICS INNOVATIONS AND TECHNOLOGIES PRIVATE LIMITED GYROID PHOTONICS INNOVATIONS AND TECHNOLOGIES PRIVATE LIMITED GYROID PHOTONICS INNOVATIONS AND TECHNOLOGIES PRIVATE LIMITED Karnataka B604,6thFloor,Whispering Meadows,Next to Pebble Bay,RMV 2nd Stg,Nagashetty Halli,Bangalore,Bangalore,Karnataka,560094-India ; nan nan ; nan nan nan nan ; nan nan"
4076,ZEPCO TECHNOLOGIES PRIVATE LIMITED,"ZEPCO TECHNOLOGIES PRIVATE LIMITED ZEPCO TECHNOLOGIES PRIVATE LIMITED ZEPCO TECHNOLOGIES PRIVATE LIMITED Electronics & Electrical Electronics & Electrical Karnataka Brigade MLR Center, Ground Floor, No.50,,Vanivilas Road, Basavanagudi,,Bangalore,Bangalore,Karnataka,560004-India ; ; nan nan nan ; Dc Motor, Notebook, Printed Leaflet, Religious Books, Electrical Transformer, Power Rectifier"
4077,WAVES ELECTRONICS PVT LTD,"WAVES ELECTRONICS PVT LTD WAVES ELECTRONICS PVT LTD WAVES ELECTRONICS PVT LTD IT & Software IT & Software Kerala 155B, XVth Lane Toc-H-Road, vyttila, Cochin,Ernakulam,Kerala,682019-India ; ; nan nan nan ; ELECTRIC BATTERY CHARGER; Light control Panel system; fire alarm system"
4078,KELTRON ELECTRO CERAMICS LTD,"KELTRON ELECTRO CERAMICS LTD KELTRON ELECTRO CERAMICS LTD KELTRON ELECTRO CERAMICS LTD IT & Software IT & Software Kerala KUTTIPPURAM,MALAPPURAM,Kerala,676552-India ; ; nan nan nan ; Security & Surveillance Systems. GPS CLOCK. ... Intelligent Traffic Enforcement System. RADAR BASED SPEED ENFORCEMENT SYSTEM. ... Electronic Components. (KCCL as Subsidiary Company) ... Hearing Aid. SHRAVAN MINI. ... LED Lighting. LED 5W."
4079,CII GUARDIAN INTERNATIONAL LIMITED,"CII GUARDIAN INTERNATIONAL LIMITED CII GUARDIAN INTERNATIONAL LIMITED CII GUARDIAN INTERNATIONAL LIMITED Electronics & Electrical Electronics & Electrical Kerala PLOT NO.149, GIRI NAGAR SCHOOL ROAD, KADAVANTHARA,COCHIN,Kerala,682020-India ; ; nan nan nan ; General Purpose Relays"
4080,SOURIAU INDIA PRIVATE LIMITED,"SOURIAU INDIA PRIVATE LIMITED SOURIAU INDIA PRIVATE LIMITED SOURIAU INDIA PRIVATE LIMITED Kerala 28/225, Kannankulangara Thekkum Bhagom, Tripunithura,Kochi,Ernakulam,Kerala,682301-India ; ; nan nan nan ; BACK SHELL"
4081,ECOTECH ENVIRONMENTAL AND PETRO MARINE ENGINEERING PRIVATE LIMITED,"ECOTECH ENVIRONMENTAL AND PETRO MARINE ENGINEERING PRIVATE LIMITED ECOTECH ENVIRONMENTAL AND PETRO MARINE ENGINEERING PRIVATE LIMITED ECOTECH ENVIRONMENTAL AND PETRO MARINE ENGINEERING PRIVATE LIMITED Kerala 2ND FLOOR,37/1150C,SUBASH CHANDRABOSE RD,JAWAHAR NAGAR,NEAR ABAD SILVER CREST APARTMENT,K,ADAVANTHRA,COCHIN,Kerala,682020-India ; nan nan ; nan nan nan nan ; nan nan"
4082,CMP PRIVATE LIMITED,"CMP PRIVATE LIMITED CMP PRIVATE LIMITED CMP PRIVATE LIMITED IT & Software IT & Software Maharashtra EACHARISTIC CONGRESS BLDGNO III 5 CONVENT ST,MUMBAI,Maharashtra,400001-India ; ; nan nan nan ; CHROME ADDITIVE FOR CHROMIUM PLATING; ZINC ANODO 99%"
4083,C.T.R. MANUFACTURING INDUSTRIES PRIVATE LIMITED,"C.T.R. MANUFACTURING INDUSTRIES PRIVATE LIMITED C.T.R. MANUFACTURING INDUSTRIES PRIVATE LIMITED C.T.R. MANUFACTURING INDUSTRIES PRIVATE LIMITED Maharashtra NAGAR ROAD PUNE,PUNE,Maharashtra,411006-India ; ; nan nan nan nan ; nan nan"
4084,NAT STEEL EQUIPMENT PRIVATE LIMITED,"NAT STEEL EQUIPMENT PRIVATE LIMITED NAT STEEL EQUIPMENT PRIVATE LIMITED NAT STEEL EQUIPMENT PRIVATE LIMITED Maharashtra G D AMBEDKAR MARGDADAR EAST,MUMBAI,Maharashtra,400014-India ; nan nan ; nan nan nan nan ; nan nan"
4085,KRAN RADER PRIVATE LIMITED,"KRAN RADER PRIVATE LIMITED KRAN RADER PRIVATE LIMITED KRAN RADER PRIVATE LIMITED Maharashtra 101, RANJEET STUDIO BUILDING 'A', DADASAHEB PHALKE ROADM, DADAR (EAST),,MUMBAI,Maharashtra,400014-India ; nan nan ; nan nan nan nan ; nan nan"
4086,EBCO PRIVATE LIMITED,"EBCO PRIVATE LIMITED EBCO PRIVATE LIMITED EBCO PRIVATE LIMITED Automotive Automotive Maharashtra 402-403, Hyde Park, Saki Vihar Road, Opp. Ansa Industrial Estate, Chandivli, Andhe,ri (East),Mumbai,Mumbai City,Maharashtra,400072-India ; ; nan nan nan ; AO-18/AK-630 DRG.NO.3-AO-18.001; LINK BELT FOR CARTRIDGE 12.7MM"
4087,SIZE CONTROL GAUGES AND TOOLS PRIVATE LIMITED,"SIZE CONTROL GAUGES AND TOOLS PRIVATE LIMITED SIZE CONTROL GAUGES AND TOOLS PRIVATE LIMITED SIZE CONTROL GAUGES AND TOOLS PRIVATE LIMITED Defence & Aerospace Defence & Aerospace Maharashtra 218 POORNIMA TOWERS397 SHANKARSHETH ROAD,PUNE,Maharashtra,411037-India ; ; nan nan nan ; DIFFERENT TYPES OF GAUGES OF GUN AND AMMUNITION COMPONENTS"
4088,DALI AND SAMIR ENGINEERING PRIVATE LIMITED,"DALI AND SAMIR ENGINEERING PRIVATE LIMITED DALI AND SAMIR ENGINEERING PRIVATE LIMITED DALI AND SAMIR ENGINEERING PRIVATE LIMITED Maharashtra 36 D-II BLOCK M I D CCHINCHWAD,PUNE,Maharashtra,411019-India ; nan nan ; nan nan nan nan ; nan nan"
4089,FERROCARE MACHINES PRIVATE LIMITED,"FERROCARE MACHINES PRIVATE LIMITED FERROCARE MACHINES PRIVATE LIMITED FERROCARE MACHINES PRIVATE LIMITED Chemical & Petroleum Products Chemical & Petroleum Products Maharashtra S. NO. 32/3/8 YEWLEWADI ROAD KONDHWA BUDRUK,PUNE,Pune,Maharashtra,411048-India ; ; nan nan nan ; HYDRAULIC OIL PURIFIER; electrostatic liquid cleaning equipment and low vacuum dehydrator."
4090,NISAN SCIENTIFIC PROCESS EQUIPMENTS PVT LTD,"NISAN SCIENTIFIC PROCESS EQUIPMENTS PVT LTD NISAN SCIENTIFIC PROCESS EQUIPMENTS PVT LTD NISAN SCIENTIFIC PROCESS EQUIPMENTS PVT LTD Mechanical Engineering Mechanical Engineering Maharashtra R-587/1,M.I.D.C. RABALE, T.T.C. INDL. AREA NAVI MUMBAI,NAVI MUMBAI,Maharashtra,400701-India ; ; nan nan nan ; 65 NB SIMPLEX STRAINER (CS), 25 NB Y TYPE STRAINER (CS) & 250 NB STRAINER SEA GUARD TYPE (GM); TUBE MOTOR TO DRG.NO.NASK-776/1; VALVES"
4091,POONA COUPLINGS PVT LTD,"POONA COUPLINGS PVT LTD POONA COUPLINGS PVT LTD POONA COUPLINGS PVT LTD Maharashtra 49/A/4 SUMALIERANDWANE,PUNE,Maharashtra,411004-India ; nan nan ; nan nan nan ; RESILIENT & SHOCK MOUNTINGS"
4092,CHOICE COPIERS PVT LTD,"CHOICE COPIERS PVT LTD CHOICE COPIERS PVT LTD CHOICE COPIERS PVT LTD Maharashtra Plot No 45, Ground Floor, Sector 9, Charkop, Near MTNL Office,Next to Ravi Tower, Kan,divali (W),Mumbai,Mumbai City,Maharashtra,400067-India ; ; nan nan nan nan ; nan nan"
4093,GARG METALS PVT LTD,"GARG METALS PVT LTD GARG METALS PVT LTD GARG METALS PVT LTD Maharashtra 67/9 D-3 BLOCKCHINCHWAD,PUNE,Maharashtra,411019-India ; nan nan ; nan nan nan nan ; nan nan"
4094,UNITREAD ENGINEERING PVT LTD,"UNITREAD ENGINEERING PVT LTD UNITREAD ENGINEERING PVT LTD UNITREAD ENGINEERING PVT LTD Maharashtra PLOT NO 98/A-30 HADAPSARINDUSTRIAL ESTATE P O BOX NO 1238,PUNE,Maharashtra,411013-India ; nan nan ; nan nan nan nan ; nan nan"
4095,METROPOLITAN EQUIPMENTS AND CONSULTANTS PVT LTD,"METROPOLITAN EQUIPMENTS AND CONSULTANTS PVT LTD METROPOLITAN EQUIPMENTS AND CONSULTANTS PVT LTD METROPOLITAN EQUIPMENTS AND CONSULTANTS PVT LTD Maharashtra 108/109 GAUTAM UDYOG BHAVAN1ST FLOOR BEHIND DEBA BANK B S MARG BHANDUP,MUMBAI,Maharashtra,400078-India ; nan nan ; nan nan nan nan ; nan nan"
4096,PROTEGO INDIA PRIVATE LIMITED,"PROTEGO INDIA PRIVATE LIMITED PROTEGO INDIA PRIVATE LIMITED PROTEGO INDIA PRIVATE LIMITED IT & Software IT & Software Maharashtra R-665, TTC INDL. AREA, RABALE GHANSOLI,,NAVI MUMBAI,Maharashtra,400701-India ; ; nan nan nan ; ELECTRIC ITEMS"
4097,METAL IMPREGNATIONS (INDIA) PRIVATE LIMITED,"METAL IMPREGNATIONS (INDIA) PRIVATE LIMITED METAL IMPREGNATIONS (INDIA) PRIVATE LIMITED METAL IMPREGNATIONS (INDIA) PRIVATE LIMITED Maharashtra J-250 MIDC IND ESTATEBHOSARI,PUNE,Maharashtra,411026-India ; nan nan ; nan nan nan ; IMPREGNATION SEALANT PC 504 66IF FOR"
4098,SURESH INDU LASERS PRIVATE LIMITED,"SURESH INDU LASERS PRIVATE LIMITED SURESH INDU LASERS PRIVATE LIMITED SURESH INDU LASERS PRIVATE LIMITED Maharashtra Final Plot No. 117/118, Sub Plot 19, Ramtekadi Industrial Estate, Hadapsar,Pune,Pune,Maharashtra,411013-India ; ; nan nan nan nan ; nan nan"
4099,TWIN ENGINEERS PRIVATE LIMITED,"TWIN ENGINEERS PRIVATE LIMITED TWIN ENGINEERS PRIVATE LIMITED TWIN ENGINEERS PRIVATE LIMITED Maharashtra Plot No. J-524, MIDC, Bhosari,,Pune,Pune,Maharashtra,411026-India ; nan nan ; nan nan nan nan ; nan nan"
4100,POLY PLAST CHEMI-PLANTS(INDIA) PRIVATE LIMITED,"POLY PLAST CHEMI-PLANTS(INDIA) PRIVATE LIMITED POLY PLAST CHEMI-PLANTS(INDIA) PRIVATE LIMITED POLY PLAST CHEMI-PLANTS(INDIA) PRIVATE LIMITED Maharashtra GR.FLOOR,THAKORE INDUSTRIAL ESTATE, KURLA KIROL RD KHALAI VILLAGE, VIDYAVIHAR (WEST),MUMBAI,Mumbai City,Maharashtra,400086-India ; ; nan nan nan nan ; nan nan"
4101,INDU DIE BLOCKS PRIVATE LIMITED,"INDU DIE BLOCKS PRIVATE LIMITED INDU DIE BLOCKS PRIVATE LIMITED INDU DIE BLOCKS PRIVATE LIMITED Maharashtra A-9 SYNTHOFINE IND ESTATEOFF AREY ROAD GOREGAON EAST,MUMBAI,Maharashtra,400063-India ; nan nan ; nan nan nan nan ; nan nan"
4102,GAUGES BOURDON (INDIA) PVT LTD,"GAUGES BOURDON (INDIA) PVT LTD GAUGES BOURDON (INDIA) PVT LTD GAUGES BOURDON (INDIA) PVT LTD Maharashtra 194/195 GOPI TANK ROADOFF PANDURANG NAIK MARG MAHIM,MUMBAI,Maharashtra,400016-India ; nan nan ; nan nan nan nan ; nan nan"
4103,CAPULUM ENGINEERING P.LTD.,"CAPULUM ENGINEERING P.LTD. CAPULUM ENGINEERING P.LTD. CAPULUM ENGINEERING P.LTD. Maharashtra J 506/2 MIDC BHOSARI,PUNE,Maharashtra,411026-India ; nan nan ; nan nan nan nan ; nan nan"
4104,PLUS BUSINESS MACHINES LIMITED,"PLUS BUSINESS MACHINES LIMITED PLUS BUSINESS MACHINES LIMITED PLUS BUSINESS MACHINES LIMITED IT & Software IT & Software Maharashtra 223, Udyog Bhavan, Sonawala Road Goregaon (East),Mumbai,Maharashtra,400063-India ; ; nan nan nan ; high-resolution displays, video conferencing equipment, and digital signage"
4105,GUARDWEL INDUSTRIES PRIVATE LIMITED,"GUARDWEL INDUSTRIES PRIVATE LIMITED GUARDWEL INDUSTRIES PRIVATE LIMITED GUARDWEL INDUSTRIES PRIVATE LIMITED Maharashtra PLOT NO 24/25RAJHANS INDL COMPLEX CHINCHPADA GOKHIWARE VASAI E,THANE,Maharashtra,401208-India ; ; nan nan nan ; HARDWARE"
4106,SANDO ROTARY EQUIPMENTS PRIVATE LIMITED,"SANDO ROTARY EQUIPMENTS PRIVATE LIMITED SANDO ROTARY EQUIPMENTS PRIVATE LIMITED SANDO ROTARY EQUIPMENTS PRIVATE LIMITED Maharashtra B-401, MAHALAXMI COMMERCIAL CENTRE, OPP BALBHARTI SCHOOL, S.V. ROAD, KANDIVALI (WEST),MUMBAI,Mumbai City,Maharashtra,400067-India ; nan nan ; nan nan nan nan ; nan nan"
4107,DO-RIGHT ENGINEERS PRIVATE LIMITED,"DO-RIGHT ENGINEERS PRIVATE LIMITED DO-RIGHT ENGINEERS PRIVATE LIMITED DO-RIGHT ENGINEERS PRIVATE LIMITED Maharashtra UMANG PLOT NO 18TANAJI NAGAR, CHINCHWAD,PUNE,Maharashtra,411033-India ; nan nan ; nan nan nan nan ; nan nan"
4108,PRO-ARC WELDING AND CUTTING SYSTEMS PRIVATE LIMITED,"PRO-ARC WELDING AND CUTTING SYSTEMS PRIVATE LIMITED PRO-ARC WELDING AND CUTTING SYSTEMS PRIVATE LIMITED PRO-ARC WELDING AND CUTTING SYSTEMS PRIVATE LIMITED Maharashtra Unit No. 3, Teerth Bussiness Center,Plot No. EL-15,,Pune City,Pune,Maharashtra,411026-India ; ; nan nan nan ; ELECTRODE; SUPPLY & INSTALLATION OF OPERATOR PANEL"
4109,PUNE INSTRUMENTATION PRIVATE LIMITED,"PUNE INSTRUMENTATION PRIVATE LIMITED PUNE INSTRUMENTATION PRIVATE LIMITED PUNE INSTRUMENTATION PRIVATE LIMITED Chemical & Petroleum Products Chemical & Petroleum Products Maharashtra PLOT NO. 47, SECTOR NO. 07 PCNTDA, MIDC BHOSARI,PUNE,Maharashtra,411026-India ; ; nan nan nan ; HYDRAULIC EQUIPMENT"
4110,WIKA INSTRUMENTS INDIA PRIVATE LIMITED,"WIKA INSTRUMENTS INDIA PRIVATE LIMITED WIKA INSTRUMENTS INDIA PRIVATE LIMITED WIKA INSTRUMENTS INDIA PRIVATE LIMITED Maharashtra PLOT NO 40 GAT NO 94 100HI CLIFF INDUSTRIAL ESTATE VILLAGE KESNAND,PUNE,Maharashtra,412207-India ; ; nan nan nan nan ; nan nan"
4111,UNICARE EMERGENCY EQUIPMENT PRIVATE LIMITED,"UNICARE EMERGENCY EQUIPMENT PRIVATE LIMITED UNICARE EMERGENCY EQUIPMENT PRIVATE LIMITED UNICARE EMERGENCY EQUIPMENT PRIVATE LIMITED Maharashtra LESLICO HOUSE 2ND FLOORPROF VS AGASHE ROAD OFF 87-C BHAWANI SHANKAR RD DADAR,MUMBAI,Maharashtra,400028-India ; ; nan nan nan ; FIRE HOSE / NOZZLES"
4112,KEMEX INTERNATIONAL PRIVATE LIMITED,"KEMEX INTERNATIONAL PRIVATE LIMITED KEMEX INTERNATIONAL PRIVATE LIMITED KEMEX INTERNATIONAL PRIVATE LIMITED Chemical & Petroleum Products Chemical & Petroleum Products Maharashtra GALA B/006, JAI BONANZA INDUSTRIAL PREMISES CS LTD ASHOK NAGAR, ASHOK CHAKRAVARTI RD, KANDI,VALI (E),,MUMBAI,Mumbai City,Maharashtra,400101-India ; ; nan nan nan ; CHARGE, FIRE EXT. DRY POWDER 10 KG, DRY CHEMICAL POWDER 10 KG to Part No. K7/4710-000021; CHARGE, FIRE EXT. DRY POWDER 2 KG, DRY CHEMICAL POWDER 2 KG; CHARGE, FIRE EXT. DRY POWDER 25 KG, DRY CHEMICAL POWDER, 25 KG; CHARGE, FIRE EXT. DRY POWDER 50 KG, DRY CHEMICAL POWDER, 50 KG to Part No. K7/4210-002880; CHARGE, FIRE EXT. DRY POWDER 75 KG, DRY CHEMICAL POWDER, 75 KG; CHARGE, FIRE EXT. MECH. FOAM 9 LITRE PLAIN TYPE, AQUEOUS FILM FORMING FOAM (AFFF) 550 ml; CHARGE, FIRE EXT. MECHNICAL FOAM 9 LITRE FOR HIGH ALTITUDE & SUB-ZERO TEMPERATURE CONDITION UPTO MINUS 15? C, AFFF 1000ml MIXED WITH ETHYLENE GLYCOL 2500 ml; COMPOUND FOAM LIQUID AQUEOUS FILM FORMING TYPE 6 FREEZE PROTECTED TO MINUS 20? C IN 20 LITRE CONTAINER; FOAM LIQUID AQUEOUS FILM FORMING TYPE 6 FOR FIRE FIGHTING IN 20 LITRE CONTAINERFOAM LIQUID AQUEOUS FILM FORMING TYPE 6 FOR FIRE FIGHTING IN 20 LITRE CONTAINER"
4113,KOHAN INDUSTRIES PRIVATE LIMITED,"KOHAN INDUSTRIES PRIVATE LIMITED KOHAN INDUSTRIES PRIVATE LIMITED KOHAN INDUSTRIES PRIVATE LIMITED Maharashtra 1701 BLDG-9, QUESSENT HEIGHT CHICHOLI BUNDER ROAD, MALAD WEST OFF LINK ROAD,MUMBAI,Mumbai City,Maharashtra,400064-India ; nan nan ; nan nan nan nan ; nan nan"
4114,DEFENCE FORGE INDUSTRIES PRIVATE LIMITED,"DEFENCE FORGE INDUSTRIES PRIVATE LIMITED DEFENCE FORGE INDUSTRIES PRIVATE LIMITED DEFENCE FORGE INDUSTRIES PRIVATE LIMITED Maharashtra C/O SMT ANAMIKA BALRAJ SANGHAI, B-2 403 P NO 316 317 MANJEET PRIDE TISGAON AT,AURANGABAD,Aurangabad,Maharashtra,431136-India ; nan nan ; nan nan nan nan ; nan nan"
4115,UNITED ENGINEERING INDUSTRIES PRIVATE LIMITED,"UNITED ENGINEERING INDUSTRIES PRIVATE LIMITED UNITED ENGINEERING INDUSTRIES PRIVATE LIMITED UNITED ENGINEERING INDUSTRIES PRIVATE LIMITED Madhya Pradesh PLOT NO 50 - B & 51 - A, H - SECTOR INDUSTRIAL AREA, GOVINDPURA,BHOPAL,Madhya Pradesh,462023-India ; ; nan nan nan nan ; nan nan"
4116,SAIPHIADUS PRIVATE LIMITED,"SAIPHIADUS PRIVATE LIMITED SAIPHIADUS PRIVATE LIMITED SAIPHIADUS PRIVATE LIMITED Madhya Pradesh A-100, DIAMOND SINGAPORE VILLAS OPPOSITE JK HOSPITAL KOLAR ROAD,BHOPAL,Bhopal,Madhya Pradesh,462044-India ; nan nan ; nan nan nan nan ; nan nan"
4117,SIGMA ENGINEERING PRIVATE LIMITED,"SIGMA ENGINEERING PRIVATE LIMITED SIGMA ENGINEERING PRIVATE LIMITED SIGMA ENGINEERING PRIVATE LIMITED Orissa B-10,JAYADURGA NAGAR,BHUBANESWAR,Orissa,751006-India ; nan nan ; nan nan nan nan ; nan nan"
4118,ALFA LAVAL INDIA PRIVATE LIMITED,"ALFA LAVAL INDIA PRIVATE LIMITED ALFA LAVAL INDIA PRIVATE LIMITED ALFA LAVAL INDIA PRIVATE LIMITED Mechanical Engineering Mechanical Engineering Maharashtra MUMBAI PUNE ROADDAPODI,PUNE,Maharashtra,411012-India ; ; nan nan nan ; FO PURIFIER; Fuel oil Purifiers; WATER SEPARATOR; heat exchangers, separators, pumps, valves, and tank-cleaning equipment."
4119,VANAZ ENGINEERS LIMITED,"VANAZ ENGINEERS LIMITED VANAZ ENGINEERS LIMITED VANAZ ENGINEERS LIMITED Maharashtra 85/1 PAUD ROAD,PUNE-411038,Maharashtra,411038-India ; ; nan nan nan nan ; nan nan"
4120,SANDVIK COROMANT INDIA PRIVATE LIMITED,"SANDVIK COROMANT INDIA PRIVATE LIMITED SANDVIK COROMANT INDIA PRIVATE LIMITED SANDVIK COROMANT INDIA PRIVATE LIMITED Maharashtra Mumbai-Pune Road,Dapodi,Pune City,Pune,Maharashtra,411012-India ; nan nan ; nan nan nan nan ; nan nan"
4121,RAVI CAM MANUFACTURING PRIVATE LIMITED,"RAVI CAM MANUFACTURING PRIVATE LIMITED RAVI CAM MANUFACTURING PRIVATE LIMITED RAVI CAM MANUFACTURING PRIVATE LIMITED Maharashtra C/O. MR.RAVI MULIK,66 E, SHIVAJI UDYAMNAGAR, OPP.DSK TOYOTA SHOWROOM, KOLHAPUR.,KOLHAPUR,Maharashtra,416008-India ; nan nan ; nan nan nan nan ; nan nan"
4122,CREATIVE CARVE PRIVATE LIMITED,"CREATIVE CARVE PRIVATE LIMITED CREATIVE CARVE PRIVATE LIMITED CREATIVE CARVE PRIVATE LIMITED Maharashtra PLOT NO. 308, SECTOR NO. 7, PCNTDA, BHOSARI,,PUNE,Pune,Maharashtra,411026-India ; nan nan ; nan nan nan nan ; nan nan"
4123,FORBES MARSHALL ARCA PRIVATE LIMITED,"FORBES MARSHALL ARCA PRIVATE LIMITED FORBES MARSHALL ARCA PRIVATE LIMITED FORBES MARSHALL ARCA PRIVATE LIMITED Maharashtra PLOT NO. B-15 & 16, H- BLOCK, MIDC,Pune City,Pune,Maharashtra,411018-India ; nan nan ; nan nan nan nan ; nan nan"
4124,HYT ENGINEERING COMPANY PRIVATE LIMITED,"HYT ENGINEERING COMPANY PRIVATE LIMITED HYT ENGINEERING COMPANY PRIVATE LIMITED HYT ENGINEERING COMPANY PRIVATE LIMITED Maharashtra 29/10, 29/10/1, 29/10/2, D-II Block, MIDC, Chinchwad, Pune,Pune,Pune,Maharashtra,411019-India ; nan nan ; nan nan nan nan ; nan nan"
4125,SUTTATTI ENTERPRISES PRIVATE LIMITED,"SUTTATTI ENTERPRISES PRIVATE LIMITED SUTTATTI ENTERPRISES PRIVATE LIMITED SUTTATTI ENTERPRISES PRIVATE LIMITED Automotive Automotive Maharashtra 43 HADAPSAR INDUSTRIALESTATE,PUNE,Maharashtra,411013-India ; ; nan nan nan ; precision sheet metal components for the engineering and construction equipment segments"
4126,VAKKANAD ENGINEERING PRIVATE LIMITED,"VAKKANAD ENGINEERING PRIVATE LIMITED VAKKANAD ENGINEERING PRIVATE LIMITED VAKKANAD ENGINEERING PRIVATE LIMITED Maharashtra SECTOR NO 24 PLOT NO 177PCNTDA,PUNE,Pune,Maharashtra,411044-India ; nan nan ; nan nan nan nan ; nan nan"
4127,CONSORTECH TOOLS (INDIA) LIMITED,"CONSORTECH TOOLS (INDIA) LIMITED CONSORTECH TOOLS (INDIA) LIMITED CONSORTECH TOOLS (INDIA) LIMITED Maharashtra 308-A PATIL PLAZAMINTRAMANDAL CORNER,PUNE,Maharashtra,411009-India ; ; nan nan nan nan ; nan nan"
4128,EMUGE - FRANKEN INDIA PRIVATE LIMITED,"EMUGE - FRANKEN INDIA PRIVATE LIMITED EMUGE - FRANKEN INDIA PRIVATE LIMITED EMUGE - FRANKEN INDIA PRIVATE LIMITED Maharashtra GAT NO. 91, 92, 93 and 128, AT POST KONDHANPUR, TALUKA HAVELI,PUNE,Pune,Maharashtra,412205-India ; ; nan nan nan nan ; nan nan"
4129,TUSHAR ENGINEERING PRIVATE LIMITED,"TUSHAR ENGINEERING PRIVATE LIMITED TUSHAR ENGINEERING PRIVATE LIMITED TUSHAR ENGINEERING PRIVATE LIMITED Maharashtra D II BLOCK PLOT NO. 65/2/2 MIDC CHINCHWAD PUNE,411019,PUNE,Pune,Maharashtra,411019-India ; nan nan ; nan nan nan nan ; nan nan"
4130,PYROTEK INDIA PRIVATE LIMITED,"PYROTEK INDIA PRIVATE LIMITED PYROTEK INDIA PRIVATE LIMITED PYROTEK INDIA PRIVATE LIMITED Maharashtra GAT NO 1228/1229 NAGAR ROAD SANASWADI TALUKA SHIRUR,PUNE,Maharashtra,411208-India ; nan nan ; nan nan nan nan ; nan nan"
4131,C-TECH ENGINEERS PRIVATE LIMITED,"C-TECH ENGINEERS PRIVATE LIMITED C-TECH ENGINEERS PRIVATE LIMITED C-TECH ENGINEERS PRIVATE LIMITED Maharashtra S. No.25, Hissa No.5/1, 5/2 Narhe Tal. Haveli,Pune,Maharashtra,411041-India ; nan nan ; nan nan nan nan ; nan nan"
4132,FINE DIES AND MOULDS (INDIA) PRIVATE LIMITED,"FINE DIES AND MOULDS (INDIA) PRIVATE LIMITED FINE DIES AND MOULDS (INDIA) PRIVATE LIMITED FINE DIES AND MOULDS (INDIA) PRIVATE LIMITED Maharashtra G-34, VIP SOCIETY, SECTOR 7 PLOT NO 134/135, BHOSARI PRADHIKATRAN,PUNE,Maharashtra,411026-India ; nan nan ; nan nan nan nan ; nan nan"
4133,KUSABA ENGINEERS PRIVATE LIMITED,"KUSABA ENGINEERS PRIVATE LIMITED KUSABA ENGINEERS PRIVATE LIMITED KUSABA ENGINEERS PRIVATE LIMITED IT & Software IT & Software Maharashtra 26, AMAR SOCY NR SNDT, GULMOHAR PATH LAW COLLEGE ROAD, ERANDWANE,PUNE,Pune,Maharashtra,411004-India ; ; nan nan nan ; tilt sensors, digital compasses, encoders, EMI shielding solutions, and servo systems"
4134,EXCL INDUSTRIAL PRODUCTS PRIVATE LIMITED,"EXCL INDUSTRIAL PRODUCTS PRIVATE LIMITED EXCL INDUSTRIAL PRODUCTS PRIVATE LIMITED EXCL INDUSTRIAL PRODUCTS PRIVATE LIMITED Maharashtra OFF NO 208 LUNKAD SKY VISTA S NO 230/A/3/2, VIMAN NAGAR,Pune,Pune,Maharashtra,411014-India ; nan nan ; nan nan nan nan ; nan nan"
4135,SETCO SPINDLES INDIA PRIVATE LIMITED,"SETCO SPINDLES INDIA PRIVATE LIMITED SETCO SPINDLES INDIA PRIVATE LIMITED SETCO SPINDLES INDIA PRIVATE LIMITED Maharashtra Shed No. 2, Sr. No. 14, Dhadge Industrial Estate Nanded,Pune,Pune,Maharashtra,411041-India ; ; nan nan nan nan ; nan nan"
4136,MARKS TECHNOSYSTEMS PRIVATE LIMITED,"MARKS TECHNOSYSTEMS PRIVATE LIMITED MARKS TECHNOSYSTEMS PRIVATE LIMITED MARKS TECHNOSYSTEMS PRIVATE LIMITED Maharashtra Plot No 10, S No 81/5A/2,Bhagyachintamani Nagar, Nr NKJSB Bank, Paud Road,Pune City,Pune,Maharashtra,411038-India ; ; nan nan nan nan ; nan nan"
4137,STUD CRAFT (INDIA) PRIVATE LIMITED,"STUD CRAFT (INDIA) PRIVATE LIMITED STUD CRAFT (INDIA) PRIVATE LIMITED STUD CRAFT (INDIA) PRIVATE LIMITED Maharashtra GAT NO 155/3 ARVI VILLAGENEAR KHED SHIVAPUR,PUNE,Maharashtra,412205-India ; ; nan nan nan nan ; nan nan"
